"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind onshore Amprion","Wind onshore Tennet","Wind onshore Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2021-02-07 00:00:00,0.901,2.844,11.845,5.883,12.864,0.411,0,0,0,0
2021-02-07 00:15:00,0.996,2.614,11.547,5.799,12.784,0.266,0,0,0,0
2021-02-07 00:30:00,0.889,2.6,11.667,5.632,12.614,0.204,0,0,0,0
2021-02-07 00:45:00,0.894,2.586,11.555,5.503,12.661,0.167,0,0,0,0
2021-02-07 01:00:00,0.916,2.671,11.817,5.452,12.952,0.199,0,0,0,0
2021-02-07 01:15:00,0.889,2.669,11.906,5.458,12.941,0.217,0,0,0,0
2021-02-07 01:30:00,0.888,2.667,11.799,5.487,12.883,0.249,0,0,0,0
2021-02-07 01:45:00,0.929,2.667,11.742,5.304,12.802,0.379,0,0,0,0
2021-02-07 02:00:00,0.933,2.617,11.763,5.366,12.886,0.426,0,0,0,0
2021-02-07 02:15:00,0.945,2.581,11.891,5.444,12.994,0.445,0,0,0,0
2021-02-07 02:30:00,0.738,2.559,12.001,5.445,13.019,0.448,0,0,0,0
2021-02-07 02:45:00,0.737,2.564,11.937,5.25,12.869,0.449,0,0,0,0
2021-02-07 03:00:00,0.65,2.507,11.722,5.046,12.812,0.513,0,0,0,0
2021-02-07 03:15:00,0.698,2.481,11.732,5.037,12.713,0.514,0,0,0,0
2021-02-07 03:30:00,0.707,2.482,11.668,4.994,12.809,0.52,0,0,0,0
2021-02-07 03:45:00,0.648,2.528,11.831,4.912,12.666,0.515,0,0,0,0
2021-02-07 04:00:00,0.581,2.501,11.964,4.907,12.637,0.503,0,0,0,0
2021-02-07 04:15:00,0.633,2.51,11.945,4.809,12.573,0.477,0,0,0,0
2021-02-07 04:30:00,0.628,2.572,11.86,4.889,12.575,0.471,0,0,0,0
2021-02-07 04:45:00,0.563,2.564,12.231,4.947,12.635,0.521,0,0,0,0
2021-02-07 05:00:00,0.535,2.498,12.318,4.794,12.643,0.562,0,0,0,0
2021-02-07 05:15:00,0.524,2.51,12.277,4.684,12.614,0.574,0,0,0,0
2021-02-07 05:30:00,0.477,2.416,12.063,4.697,12.663,0.584,0,0,0,0
2021-02-07 05:45:00,0.501,2.166,12.46,4.669,12.613,0.592,0,0,0,0
2021-02-07 06:00:00,0.399,2.154,12.569,4.773,12.707,0.541,0,0,0,0
2021-02-07 06:15:00,0.407,2.186,12.48,4.814,12.781,0.517,0,0,0,0
2021-02-07 06:30:00,0.427,2.2,12.548,4.853,12.654,0.484,0,0,0,0
2021-02-07 06:45:00,0.597,2.236,12.335,4.821,12.594,0.473,0,0,0,0
2021-02-07 07:00:00,0.853,2.275,12.093,4.838,12.485,0.462,0,0,0,0
2021-02-07 07:15:00,0.982,2.298,12.37,4.843,12.372,0.425,0.001,0,0.002,0
2021-02-07 07:30:00,0.978,2.274,12.625,4.854,12.265,0.408,0.002,0.001,0.049,0
2021-02-07 07:45:00,0.982,2.314,12.515,5.008,12.367,0.416,0.01,0.002,0.132,0
2021-02-07 08:00:00,0.999,2.328,12.571,4.969,12.243,0.466,0.03,0.006,0.074,0.008
2021-02-07 08:15:00,0.995,2.315,12.374,4.864,12.103,0.425,0.055,0.018,0.061,0.032
2021-02-07 08:30:00,1,2.239,12.371,4.602,12.069,0.419,0.083,0.039,0.102,0.069
2021-02-07 08:45:00,0.997,2.273,12.28,4.76,12.338,0.409,0.126,0.064,0.168,0.113
2021-02-07 09:00:00,0.999,2.975,12.584,4.793,12.74,0.405,0.183,0.094,0.248,0.163
2021-02-07 09:15:00,0.998,3.025,12.69,4.775,12.802,0.38,0.241,0.124,0.341,0.21
2021-02-07 09:30:00,0.997,3.017,12.748,4.754,12.747,0.386,0.313,0.153,0.452,0.256
2021-02-07 09:45:00,0.998,3.023,12.728,4.687,12.892,0.375,0.389,0.191,0.568,0.312
2021-02-07 10:00:00,1.003,2.998,12.684,4.607,12.861,0.352,0.462,0.231,0.689,0.345
2021-02-07 10:15:00,1.003,2.925,12.732,4.573,12.795,0.323,0.546,0.263,0.836,0.414
2021-02-07 10:30:00,1.005,2.887,12.674,4.508,12.839,0.3,0.612,0.295,0.963,0.455
2021-02-07 10:45:00,1.004,2.867,12.83,4.449,12.798,0.281,0.721,0.331,0.949,0.515
2021-02-07 11:00:00,1.005,2.886,12.665,4.392,12.788,0.281,0.765,0.368,0.934,0.553
2021-02-07 11:15:00,1.004,2.89,12.731,4.381,12.682,0.275,0.814,0.409,1.009,0.571
2021-02-07 11:30:00,1.005,2.9,12.795,4.36,12.63,0.247,0.861,0.429,1.128,0.527
2021-02-07 11:45:00,1.004,2.916,12.633,4.355,12.609,0.208,0.907,0.428,1.223,0.403
2021-02-07 12:00:00,1.004,2.919,12.609,4.29,12.584,0.184,0.935,0.432,1.252,0.346
2021-02-07 12:15:00,0.998,2.929,12.603,4.252,12.559,0.185,0.912,0.447,1.24,0.321
2021-02-07 12:30:00,0.999,2.942,12.397,4.172,12.586,0.182,0.852,0.457,1.21,0.303
2021-02-07 12:45:00,1.005,2.927,12.45,4.142,12.595,0.156,0.801,0.45,1.205,0.288
2021-02-07 13:00:00,1.003,2.915,12.403,4.118,12.555,0.131,0.77,0.44,1.228,0.281
2021-02-07 13:15:00,1.005,2.944,12.355,4.075,12.529,0.123,0.72,0.443,1.25,0.268
2021-02-07 13:30:00,1.01,2.965,12.449,4.029,12.491,0.12,0.651,0.45,1.264,0.265
2021-02-07 13:45:00,1.011,2.976,12.282,3.986,12.51,0.111,0.609,0.437,1.162,0.255
2021-02-07 14:00:00,1.011,2.967,12.108,3.967,12.515,0.1,0.551,0.425,1.177,0.254
2021-02-07 14:15:00,1.004,2.963,12.297,3.912,12.49,0.09,0.489,0.412,0.969,0.247
2021-02-07 14:30:00,1.005,2.938,12.332,3.888,12.486,0.087,0.445,0.393,0.839,0.241
2021-02-07 14:45:00,1.01,2.955,12.419,3.849,12.402,0.074,0.399,0.372,0.723,0.211
2021-02-07 15:00:00,1.01,2.949,12.42,3.805,12.403,0.082,0.371,0.33,0.649,0.183
2021-02-07 15:15:00,1.009,2.954,12.534,3.757,12.435,0.089,0.307,0.289,0.541,0.163
2021-02-07 15:30:00,1.011,2.921,12.462,3.715,12.417,0.101,0.237,0.241,0.425,0.13
2021-02-07 15:45:00,1.012,2.936,12.336,3.665,12.282,0.136,0.171,0.2,0.355,0.101
2021-02-07 16:00:00,1.007,2.915,12.487,3.633,12.26,0.166,0.121,0.155,0.289,0.071
2021-02-07 16:15:00,1.011,2.902,12.235,3.574,12.297,0.188,0.074,0.116,0.194,0.044
2021-02-07 16:30:00,1.012,2.884,12.345,3.559,12.383,0.212,0.039,0.08,0.103,0.025
2021-02-07 16:45:00,1.011,2.914,12.318,3.542,12.506,0.193,0.012,0.046,0.039,0.012
2021-02-07 17:00:00,1.011,2.89,12.239,3.545,12.583,0.198,0.001,0.021,0.011,0.005
2021-02-07 17:15:00,1.011,2.896,12.506,3.526,12.585,0.215,0,0.008,0.002,0.002
2021-02-07 17:30:00,1.012,2.897,12.411,3.489,12.615,0.233,0,0.002,0,0
2021-02-07 17:45:00,1.011,2.857,12.348,3.48,12.49,0.231,0,0,0,0
2021-02-07 18:00:00,1.011,2.831,12.446,3.529,12.638,0.217,0,0,0,0
2021-02-07 18:15:00,1.011,2.808,12.297,3.525,12.608,0.213,0,0,0,0
2021-02-07 18:30:00,1.011,2.771,12.583,3.52,12.593,0.189,0,0,0,0
2021-02-07 18:45:00,1.006,2.771,12.364,3.52,12.587,0.196,0,0,0,0
2021-02-07 19:00:00,1.01,2.809,12.349,3.494,12.6,0.204,0,0,0,0
2021-02-07 19:15:00,1.011,2.795,12.442,3.513,12.521,0.204,0,0,0,0
2021-02-07 19:30:00,1.011,2.834,12.429,3.487,12.532,0.209,0,0,0,0
2021-02-07 19:45:00,1.01,2.845,12.339,3.477,12.462,0.21,0,0,0,0
2021-02-07 20:00:00,1.006,2.932,12.173,3.516,12.351,0.215,0,0,0,0
2021-02-07 20:15:00,1.007,2.922,12.283,3.567,12.314,0.231,0,0,0,0
2021-02-07 20:30:00,1.011,2.914,12.106,3.608,12.193,0.246,0,0,0,0
2021-02-07 20:45:00,1.004,2.957,12.13,3.636,12.146,0.247,0,0,0,0
2021-02-07 21:00:00,0.965,2.961,12.234,3.585,12.119,0.274,0,0,0,0
2021-02-07 21:15:00,1.011,3.004,12.155,3.622,11.968,0.34,0,0,0,0
2021-02-07 21:30:00,1.011,3.047,12.173,3.655,11.921,0.373,0,0,0,0
2021-02-07 21:45:00,1.01,3.053,11.966,3.684,11.915,0.41,0,0,0,0
2021-02-07 22:00:00,1.012,3.042,11.913,3.51,11.144,0.402,0,0,0,0
2021-02-07 22:15:00,1.006,3.055,11.743,3.492,11.191,0.39,0,0,0,0
2021-02-07 22:30:00,1.01,3.036,11.637,3.545,11.107,0.371,0,0,0,0
2021-02-07 22:45:00,1.01,3.04,11.509,3.541,11.046,0.359,0,0,0,0
2021-02-07 23:00:00,1.01,3.051,11.365,3.568,11,0.34,0,0,0,0
2021-02-07 23:15:00,1.009,3.023,11.146,3.566,10.92,0.321,0,0,0,0
2021-02-07 23:30:00,1.011,3.038,10.977,3.607,10.836,0.287,0,0,0,0
2021-02-07 23:45:00,1.007,3.079,10.766,3.648,10.794,0.277,0,0,0,0
2021-02-08 00:00:00,1.006,3.088,10.75,3.639,10.771,0.206,0,0,0,0
2021-02-08 00:15:00,1.002,3.069,10.557,3.575,10.691,0.172,0,0,0,0
2021-02-08 00:30:00,1.005,3.078,10.319,3.517,10.581,0.15,0,0,0,0
2021-02-08 00:45:00,1.01,3.093,10.221,3.449,10.542,0.135,0,0,0,0
2021-02-08 01:00:00,1.006,3.089,10.125,3.368,10.513,0.121,0,0,0,0
2021-02-08 01:15:00,1.006,3.109,10.029,3.331,10.465,0.114,0,0,0,0
2021-02-08 01:30:00,1.006,3.11,10.01,3.299,10.357,0.098,0,0,0,0
2021-02-08 01:45:00,1.005,3.115,9.879,3.334,10.306,0.113,0,0,0,0
2021-02-08 02:00:00,1.004,3.122,9.904,3.354,10.256,0.115,0,0,0,0
2021-02-08 02:15:00,1.005,3.133,9.898,3.336,10.191,0.118,0,0,0,0
2021-02-08 02:30:00,1.007,3.136,9.9,3.249,10.002,0.113,0,0,0,0
2021-02-08 02:45:00,1.007,3.139,9.876,3.189,9.995,0.094,0,0,0,0
2021-02-08 03:00:00,1.003,3.142,9.547,3.071,10.018,0.086,0,0,0,0
2021-02-08 03:15:00,1.007,3.143,9.35,3.011,10.017,0.091,0,0,0,0
2021-02-08 03:30:00,1.005,3.146,9.225,2.958,10.038,0.09,0,0,0,0
2021-02-08 03:45:00,1.005,3.15,9.186,2.886,10.07,0.086,0,0,0,0
2021-02-08 04:00:00,1.007,3.15,9.099,2.812,10.119,0.087,0,0,0,0
2021-02-08 04:15:00,1.003,3.155,8.758,2.732,10.266,0.091,0,0,0,0
2021-02-08 04:30:00,1.001,3.159,8.818,2.654,10.221,0.103,0,0,0,0
2021-02-08 04:45:00,1.002,3.158,8.706,2.685,10.134,0.099,0,0,0,0
2021-02-08 05:00:00,1.009,3.161,8.684,2.665,10.138,0.1,0,0,0,0
2021-02-08 05:15:00,1.011,3.166,8.56,2.598,10.234,0.099,0,0,0,0
2021-02-08 05:30:00,1.003,3.17,8.633,2.584,10.091,0.095,0,0,0,0
2021-02-08 05:45:00,1.008,3.171,8.765,2.598,10.065,0.097,0,0,0,0
2021-02-08 06:00:00,1.009,3.175,8.64,2.625,10.657,0.111,0,0,0,0
2021-02-08 06:15:00,1.004,3.175,8.697,2.567,10.624,0.096,0,0,0,0
2021-02-08 06:30:00,1.01,3.175,8.49,2.554,10.51,0.087,0,0,0,0
2021-02-08 06:45:00,1.009,3.178,8.438,2.548,10.356,0.079,0,0,0,0
2021-02-08 07:00:00,1.01,3.181,8.416,2.534,10.311,0.085,0,0,0,0
2021-02-08 07:15:00,1.009,3.181,8.145,2.449,10.218,0.082,0.001,0,0.005,0
2021-02-08 07:30:00,1.01,3.182,7.958,2.414,10.113,0.091,0.002,0.001,0.051,0
2021-02-08 07:45:00,1.008,3.501,8.026,2.379,10.082,0.073,0.008,0.004,0.13,0.001
2021-02-08 08:00:00,1.009,4.243,7.809,2.32,10.054,0.071,0.023,0.011,0.109,0.017
2021-02-08 08:15:00,1.004,4.265,7.644,2.245,10.133,0.075,0.044,0.025,0.103,0.05
2021-02-08 08:30:00,1.01,4.264,7.663,2.185,10.004,0.07,0.083,0.051,0.154,0.089
2021-02-08 08:45:00,1.01,4.258,7.425,2.114,10.027,0.068,0.155,0.086,0.232,0.141
2021-02-08 09:00:00,1.01,4.262,7.172,2.1,10.095,0.064,0.22,0.125,0.317,0.202
2021-02-08 09:15:00,1.009,4.261,7.056,2.09,10.066,0.062,0.285,0.167,0.42,0.259
2021-02-08 09:30:00,1.011,4.536,6.816,2.066,10.117,0.057,0.367,0.217,0.531,0.319
2021-02-08 09:45:00,1.012,4.553,6.726,2.031,10.085,0.059,0.438,0.276,0.661,0.402
2021-02-08 10:00:00,1.011,4.558,6.466,2.005,10.102,0.056,0.493,0.347,0.764,0.487
2021-02-08 10:15:00,1.012,4.562,6.359,1.982,10.12,0.055,0.539,0.45,0.842,0.595
2021-02-08 10:30:00,1.002,4.565,6.255,1.952,10.097,0.055,0.586,0.529,0.917,0.672
2021-02-08 10:45:00,0.993,4.566,6.103,1.922,10.051,0.06,0.642,0.658,1.024,0.768
2021-02-08 11:00:00,0.999,4.567,6.116,1.865,10.143,0.067,0.685,0.77,1.082,0.827
2021-02-08 11:15:00,1.016,4.568,6.128,1.843,10.141,0.067,0.723,0.853,1.145,0.861
2021-02-08 11:30:00,1.016,4.568,5.817,1.907,10.043,0.065,0.735,0.926,1.188,0.886
2021-02-08 11:45:00,1.016,4.568,5.68,1.912,10.026,0.062,0.752,0.984,1.2,0.862
2021-02-08 12:00:00,1.015,4.569,5.484,1.877,9.976,0.066,0.763,1.064,1.279,0.84
2021-02-08 12:15:00,1.016,4.569,5.487,1.85,9.918,0.071,0.766,1.097,1.339,0.843
2021-02-08 12:30:00,0.943,4.568,5.411,1.893,9.963,0.079,0.733,1.131,1.388,0.868
2021-02-08 12:45:00,0.942,4.567,5.248,1.87,9.955,0.088,0.719,1.111,1.362,0.87
2021-02-08 13:00:00,0.943,4.568,5.107,1.769,9.798,0.093,0.708,1.098,1.355,0.846
2021-02-08 13:15:00,0.941,4.567,4.997,1.943,9.733,0.097,0.665,1.067,1.343,0.814
2021-02-08 13:30:00,0.942,4.568,4.719,1.871,9.594,0.103,0.643,1.001,1.34,0.787
2021-02-08 13:45:00,0.939,4.569,4.753,1.838,9.497,0.102,0.596,0.921,1.335,0.681
2021-02-08 14:00:00,0.943,4.567,4.502,1.865,9.444,0.101,0.547,0.89,1.344,0.569
2021-02-08 14:15:00,0.942,4.563,4.421,1.725,9.407,0.098,0.488,0.77,1.283,0.461
2021-02-08 14:30:00,0.939,4.564,4.405,1.649,9.263,0.098,0.437,0.685,1.179,0.358
2021-02-08 14:45:00,0.943,4.562,4.365,1.538,9.165,0.095,0.384,0.625,1.127,0.282
2021-02-08 15:00:00,0.943,4.563,4.295,1.436,9.112,0.102,0.324,0.502,1.012,0.227
2021-02-08 15:15:00,1.018,4.438,4.002,1.318,9.02,0.114,0.265,0.416,0.916,0.183
2021-02-08 15:30:00,1.018,4.218,3.835,1.273,8.984,0.131,0.21,0.331,0.777,0.146
2021-02-08 15:45:00,1.015,4.217,3.792,1.206,8.875,0.138,0.155,0.257,0.657,0.109
2021-02-08 16:00:00,1.011,4.217,3.649,1.153,8.903,0.163,0.104,0.19,0.532,0.077
2021-02-08 16:15:00,0.998,4.217,3.38,1.109,8.934,0.18,0.061,0.135,0.391,0.053
2021-02-08 16:30:00,1.011,4.436,3.389,1.12,8.986,0.155,0.034,0.084,0.246,0.03
2021-02-08 16:45:00,1.01,4.809,3.372,1.149,8.844,0.16,0.012,0.043,0.12,0.013
2021-02-08 17:00:00,1.009,4.811,3.204,1.12,8.875,0.158,0.001,0.017,0.042,0.004
2021-02-08 17:15:00,1.005,4.812,3.199,1.1,8.813,0.156,0,0.005,0.009,0
2021-02-08 17:30:00,1.01,4.814,3.173,1.073,8.833,0.14,0,0.001,0,0
2021-02-08 17:45:00,1.011,4.812,2.91,1.042,8.823,0.12,0,0,0,0
2021-02-08 18:00:00,1.017,4.811,2.899,1.065,8.595,0.116,0,0,0,0
2021-02-08 18:15:00,1.019,4.811,2.819,1.057,8.534,0.123,0,0,0,0
2021-02-08 18:30:00,1.021,4.97,2.673,1.025,8.436,0.154,0,0,0,0
2021-02-08 18:45:00,1.019,5.266,2.427,0.967,8.211,0.16,0,0,0,0
2021-02-08 19:00:00,1.019,5.374,2.28,0.98,8.082,0.163,0,0,0,0
2021-02-08 19:15:00,1.012,5.374,2.164,0.991,7.948,0.207,0,0,0,0
2021-02-08 19:30:00,1.008,5.386,2.016,0.979,7.776,0.174,0,0,0,0
2021-02-08 19:45:00,1.016,5.396,1.738,0.975,7.666,0.177,0,0,0,0
2021-02-08 20:00:00,1.021,5.387,1.654,0.945,7.552,0.193,0,0,0,0
2021-02-08 20:15:00,1.017,5.386,1.433,0.928,7.378,0.155,0,0,0,0
2021-02-08 20:30:00,1.02,5.391,1.267,0.938,7.295,0.153,0,0,0,0
2021-02-08 20:45:00,1.015,5.394,1.231,0.905,7.149,0.142,0,0,0,0
2021-02-08 21:00:00,1.02,5.39,1.146,0.875,6.885,0.147,0,0,0,0
2021-02-08 21:15:00,1.019,5.396,1.118,0.815,6.65,0.117,0,0,0,0
2021-02-08 21:30:00,0.989,5.398,1.087,0.754,6.62,0.096,0,0,0,0
2021-02-08 21:45:00,0.983,5.395,1.013,0.691,6.333,0.083,0,0,0,0
2021-02-08 22:00:00,1.016,5.396,0.972,0.634,5.877,0.091,0,0,0,0
2021-02-08 22:15:00,1.02,5.389,0.892,0.584,5.651,0.08,0,0,0,0
2021-02-08 22:30:00,1.014,5.394,0.827,0.563,5.594,0.057,0,0,0,0
2021-02-08 22:45:00,1.02,5.383,0.853,0.508,5.51,0.048,0,0,0,0
2021-02-08 23:00:00,1.017,5.379,0.834,0.492,5.513,0.035,0,0,0,0
2021-02-08 23:15:00,1.015,5.382,0.766,0.475,5.48,0.026,0,0,0,0
2021-02-08 23:30:00,1.004,5.384,0.84,0.474,5.408,0.023,0,0,0,0
2021-02-08 23:45:00,1.02,5.381,0.814,0.475,5.448,0.022,0,0,0,0
2021-02-09 00:00:00,1.015,5.387,0.794,0.481,5.481,0.018,0,0,0,0
2021-02-09 00:15:00,1.002,5.386,0.733,0.472,5.417,0.014,0,0,0,0
2021-02-09 00:30:00,0.962,5.596,0.698,0.474,5.351,0.012,0,0,0,0
2021-02-09 00:45:00,0.979,5.62,0.651,0.47,5.353,0.009,0,0,0,0
2021-02-09 01:00:00,0.976,5.686,0.628,0.464,5.345,0.009,0,0,0,0
2021-02-09 01:15:00,0.984,5.753,0.547,0.458,5.368,0.005,0,0,0,0
2021-02-09 01:30:00,0.974,5.742,0.451,0.444,5.339,0.005,0,0,0,0
2021-02-09 01:45:00,0.946,5.739,0.48,0.448,5.413,0.004,0,0,0,0
2021-02-09 02:00:00,0.918,5.723,0.454,0.419,5.459,0.005,0,0,0,0
2021-02-09 02:15:00,0.875,5.741,0.448,0.397,5.497,0.002,0,0,0,0
2021-02-09 02:30:00,0.876,5.738,0.388,0.384,5.571,0.004,0,0,0,0
2021-02-09 02:45:00,0.91,5.745,0.258,0.371,5.669,0.003,0,0,0,0
2021-02-09 03:00:00,0.892,5.729,0.246,0.381,5.727,0.004,0,0,0,0
2021-02-09 03:15:00,0.903,5.728,0.233,0.394,5.844,0.005,0,0,0,0
2021-02-09 03:30:00,0.85,5.702,0.294,0.418,5.91,0.006,0,0,0,0
2021-02-09 03:45:00,0.839,5.731,0.253,0.475,5.95,0.004,0,0,0,0
2021-02-09 04:00:00,0.74,5.746,0.363,0.521,5.892,0.002,0,0,0,0
2021-02-09 04:15:00,0.823,5.728,0.227,0.594,5.914,0.001,0,0,0,0
2021-02-09 04:30:00,0.796,5.729,0.232,0.665,5.893,0.001,0,0,0,0
2021-02-09 04:45:00,0.772,5.714,0.313,0.714,5.896,0.002,0,0,0,0
2021-02-09 05:00:00,0.806,5.741,0.274,0.713,5.901,0.001,0,0,0,0
2021-02-09 05:15:00,0.797,5.738,0.28,0.697,5.909,0.001,0,0,0,0
2021-02-09 05:30:00,0.771,5.71,0.285,0.659,5.863,0.001,0,0,0,0
2021-02-09 05:45:00,0.787,5.668,0.221,0.611,5.768,0.001,0,0,0,0
2021-02-09 06:00:00,0.742,5.669,0.276,0.589,5.903,0.001,0,0,0,0
2021-02-09 06:15:00,0.709,5.682,0.321,0.581,5.896,0.002,0,0,0,0
2021-02-09 06:30:00,0.797,5.679,0.233,0.558,5.878,0.003,0,0,0,0
2021-02-09 06:45:00,0.801,5.696,0.219,0.547,5.948,0.004,0,0,0,0
2021-02-09 07:00:00,0.849,5.706,0.179,0.549,5.901,0.003,0,0,0,0
2021-02-09 07:15:00,0.876,5.705,0.18,0.539,5.938,0.005,0.001,0,0.006,0
2021-02-09 07:30:00,0.928,5.71,0.123,0.511,5.943,0.007,0.003,0.001,0.053,0
2021-02-09 07:45:00,0.931,5.696,0.144,0.496,6.032,0.008,0.014,0.003,0.131,0
2021-02-09 08:00:00,0.882,5.692,0.245,0.497,6.022,0.009,0.047,0.005,0.114,0
2021-02-09 08:15:00,0.891,5.698,0.251,0.478,5.846,0.012,0.094,0.019,0.12,0.001
2021-02-09 08:30:00,0.87,5.658,0.261,0.425,5.659,0.01,0.146,0.041,0.163,0.003
2021-02-09 08:45:00,0.87,5.666,0.211,0.393,5.635,0.014,0.17,0.069,0.215,0.006
2021-02-09 09:00:00,0.884,5.675,0.17,0.354,5.595,0.012,0.186,0.107,0.261,0.009
2021-02-09 09:15:00,0.896,5.677,0.15,0.35,5.506,0.01,0.2,0.148,0.311,0.015
2021-02-09 09:30:00,0.899,5.652,0.139,0.355,5.519,0.014,0.238,0.2,0.361,0.019
2021-02-09 09:45:00,0.904,5.643,0.122,0.31,5.442,0.009,0.275,0.265,0.424,0.025
2021-02-09 10:00:00,0.9,5.629,0.105,0.28,5.447,0.013,0.314,0.322,0.481,0.032
2021-02-09 10:15:00,0.963,5.596,0.028,0.247,5.491,0.008,0.323,0.378,0.532,0.035
2021-02-09 10:30:00,0.989,5.584,0.007,0.234,5.591,0.007,0.344,0.447,0.587,0.04
2021-02-09 10:45:00,0.996,5.568,0.021,0.242,5.681,0.003,0.353,0.49,0.655,0.043
2021-02-09 11:00:00,0.894,5.242,0.156,0.225,5.682,0.004,0.352,0.539,0.709,0.047
2021-02-09 11:15:00,0.898,4.893,0.148,0.242,5.656,0.007,0.38,0.575,0.744,0.052
2021-02-09 11:30:00,0.942,4.864,0.045,0.265,5.586,0.007,0.391,0.617,0.76,0.058
2021-02-09 11:45:00,0.943,4.822,0.001,0.249,5.639,0.008,0.411,0.666,0.779,0.065
2021-02-09 12:00:00,1.006,4.73,0.002,0.241,5.531,0.009,0.415,0.695,0.831,0.073
2021-02-09 12:15:00,1.014,4.526,0.002,0.219,5.472,0.012,0.436,0.73,0.856,0.078
2021-02-09 12:30:00,1.02,4.387,0.014,0.197,5.363,0.017,0.421,0.728,0.863,0.083
2021-02-09 12:45:00,1.015,4.289,0.029,0.194,5.331,0.022,0.424,0.742,0.865,0.089
2021-02-09 13:00:00,1.014,4.189,0.05,0.196,5.319,0.03,0.414,0.74,0.862,0.084
2021-02-09 13:15:00,0.901,4.147,0.151,0.196,5.124,0.025,0.399,0.713,0.842,0.085
2021-02-09 13:30:00,0.907,4.13,0.15,0.219,4.943,0.028,0.397,0.682,0.82,0.079
2021-02-09 13:45:00,0.901,4.065,0.113,0.282,4.791,0.027,0.373,0.653,0.788,0.081
2021-02-09 14:00:00,0.907,3.895,0.045,0.305,4.615,0.031,0.353,0.617,0.751,0.081
2021-02-09 14:15:00,1.021,3.696,0.011,0.322,4.409,0.034,0.333,0.585,0.716,0.08
2021-02-09 14:30:00,1.011,3.656,0.011,0.317,4.266,0.039,0.307,0.549,0.672,0.074
2021-02-09 14:45:00,1.017,3.601,0.002,0.332,4.186,0.044,0.286,0.495,0.61,0.07
2021-02-09 15:00:00,1.02,3.544,0.022,0.323,4.113,0.043,0.255,0.456,0.532,0.072
2021-02-09 15:15:00,1.017,3.533,0.02,0.315,3.86,0.046,0.226,0.388,0.453,0.069
2021-02-09 15:30:00,1.017,3.437,0.035,0.3,3.722,0.045,0.192,0.336,0.37,0.056
2021-02-09 15:45:00,1.01,3.462,0.054,0.296,3.66,0.04,0.136,0.277,0.3,0.048
2021-02-09 16:00:00,1.015,3.438,0.064,0.321,3.494,0.027,0.095,0.213,0.23,0.038
2021-02-09 16:15:00,1.009,3.433,0.075,0.322,3.292,0.015,0.06,0.152,0.166,0.027
2021-02-09 16:30:00,1.015,3.353,0.081,0.337,3.129,0.015,0.035,0.104,0.112,0.016
2021-02-09 16:45:00,1.006,3.257,0.152,0.37,3.054,0.016,0.012,0.062,0.063,0.009
2021-02-09 17:00:00,0.993,3.187,0.211,0.432,2.954,0.009,0.002,0.031,0.028,0.004
2021-02-09 17:15:00,0.979,3.175,0.211,0.482,2.801,0.008,0,0.01,0.009,0.001
2021-02-09 17:30:00,0.987,3.136,0.194,0.51,2.752,0.009,0,0.001,0,0
2021-02-09 17:45:00,0.999,3.29,0.2,0.547,2.754,0.008,0,0,0,0
2021-02-09 18:00:00,1.006,3.272,0.201,0.589,2.784,0.009,0,0,0,0
2021-02-09 18:15:00,1.009,3.17,0.204,0.596,2.824,0.009,0,0,0,0
2021-02-09 18:30:00,1.002,3.132,0.224,0.608,2.865,0.007,0,0,0,0
2021-02-09 18:45:00,1,3.195,0.227,0.622,2.92,0.008,0,0,0,0
2021-02-09 19:00:00,1.012,3.31,0.227,0.63,2.971,0.01,0,0,0,0
2021-02-09 19:15:00,1.007,3.452,0.224,0.622,3.056,0.011,0,0,0,0
2021-02-09 19:30:00,0.993,3.529,0.233,0.651,3.125,0.016,0,0,0,0
2021-02-09 19:45:00,0.982,3.503,0.241,0.671,3.136,0.015,0,0,0,0
2021-02-09 20:00:00,0.938,3.496,0.262,0.678,3.14,0.013,0,0,0,0
2021-02-09 20:15:00,0.978,3.606,0.182,0.704,3.153,0.013,0,0,0,0
2021-02-09 20:30:00,0.982,3.648,0.125,0.733,3.175,0.015,0,0,0,0
2021-02-09 20:45:00,0.892,3.66,0.224,0.765,3.154,0.016,0,0,0,0
2021-02-09 21:00:00,0.876,3.664,0.235,0.8,3.117,0.025,0,0,0,0
2021-02-09 21:15:00,0.921,3.668,0.139,0.827,3.1,0.025,0,0,0,0
2021-02-09 21:30:00,0.911,3.669,0.148,0.814,3.061,0.026,0,0,0,0
2021-02-09 21:45:00,0.789,3.753,0.31,0.755,3.052,0.029,0,0,0,0
2021-02-09 22:00:00,0.85,3.852,0.217,0.7,2.956,0.034,0,0,0,0
2021-02-09 22:15:00,0.751,3.891,0.269,0.666,2.909,0.036,0,0,0,0
2021-02-09 22:30:00,0.685,3.718,0.309,0.656,2.908,0.042,0,0,0,0
2021-02-09 22:45:00,0.749,3.656,0.203,0.676,2.884,0.041,0,0,0,0
2021-02-09 23:00:00,0.726,3.547,0.182,0.704,2.84,0.043,0,0,0,0
2021-02-09 23:15:00,0.729,3.337,0.253,0.713,2.853,0.04,0,0,0,0
2021-02-09 23:30:00,0.781,3.164,0.241,0.779,2.89,0.04,0,0,0,0
