"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind onshore Amprion","Wind onshore Tennet","Wind onshore Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2019-03-06 21:00:00,1.025,4.645,9.472,5.655,10.01,0.803,0,0,0,0
2019-03-06 22:00:00,1.022,4.658,9.274,5.515,9.146,0.734,0,0,0,0
2019-03-06 23:00:00,1.022,4.644,8.722,5.287,8.611,0.599,0,0,0,0
2019-03-07 00:00:00,1.025,4.614,8.622,4.646,7.885,0.562,0,0,0,0
2019-03-07 01:00:00,1.012,4.615,8.609,4.423,7.08,0.688,0,0,0,0
2019-03-07 02:00:00,1.017,4.613,8.398,4.809,6.881,0.715,0,0,0,0
2019-03-07 03:00:00,1.017,4.602,8.387,5.146,7.156,0.66,0,0,0,0
2019-03-07 04:00:00,1.007,4.616,8.469,6.155,7.153,0.772,0,0,0,0
2019-03-07 05:00:00,1.02,4.095,8.833,6.914,7.436,0.969,0,0,0,0
2019-03-07 06:00:00,1.005,3.438,9.097,7.804,8.113,1.318,0.005,0,0.004,0.001
2019-03-07 07:00:00,0.963,3.087,9.254,8.659,9.083,1.375,0.201,0.131,0.347,0.082
2019-03-07 08:00:00,1.003,3.211,9.553,8.611,11.109,1.261,0.734,0.715,1.419,0.369
2019-03-07 09:00:00,0.968,3.855,10.452,8.587,12.647,1.153,1.393,1.312,2.703,0.607
2019-03-07 10:00:00,0.899,3.226,11.243,8.461,13.712,1.17,2.292,1.426,3.561,0.742
2019-03-07 11:00:00,0.908,2.944,11.617,8.265,13.384,1.249,3.631,1.968,2.921,0.769
2019-03-07 12:00:00,0.986,2.955,11.926,8.272,13.315,1.282,3.941,2.485,2.332,1.111
2019-03-07 13:00:00,0.995,2.943,12.399,8.314,12.837,1.269,2.914,3.026,2.608,1.447
2019-03-07 14:00:00,1.003,3.544,12.38,8.28,12.665,1.299,1.929,3.045,2.793,1.483
2019-03-07 15:00:00,1.015,4.671,11.905,8.213,12.599,1.239,1.375,2.313,2.352,1.369
2019-03-07 16:00:00,1.017,4.744,11.557,7.908,12.534,1.164,0.913,1.386,1.426,1.015
2019-03-07 17:00:00,0.954,4.746,10.694,7.658,12.245,1.113,0.205,0.434,0.352,0.269
2019-03-07 18:00:00,0.861,4.744,10.155,7.907,12.586,1.107,0,0.009,0.004,0.003
2019-03-07 19:00:00,0.822,4.725,10.347,8.196,12.716,1.222,0,0,0,0
2019-03-07 20:00:00,1.017,4.72,11.466,8.456,13.061,1.227,0,0,0,0
2019-03-07 21:00:00,1.016,4.72,12.494,8.786,13.663,1.262,0,0,0,0
2019-03-07 22:00:00,1.029,4.711,12.522,8.348,13.664,1.224,0,0,0,0
2019-03-07 23:00:00,1.034,4.504,12.668,8.363,14.105,1.214,0,0,0,0
2019-03-08 00:00:00,1.033,4.461,12.796,8.296,14.239,1.197,0,0,0,0
2019-03-08 01:00:00,1.034,4.5,12.636,8.276,14.047,1.204,0,0,0,0
2019-03-08 02:00:00,1.033,4.671,12.93,8.209,14.033,1.242,0,0,0,0
2019-03-08 03:00:00,1.031,4.709,13.279,8.062,13.962,1.223,0,0,0,0
2019-03-08 04:00:00,1.034,4.723,13.15,7.701,13.675,1.213,0,0,0,0
2019-03-08 05:00:00,1.027,4.732,13.121,7.432,13.561,1.182,0,0,0,0
2019-03-08 06:00:00,1.025,4.731,13.267,7.431,14.157,1.217,0.009,0,0.006,0.001
2019-03-08 07:00:00,1.027,4.663,13.341,7.246,13.926,1.165,0.287,0.141,0.43,0.142
2019-03-08 08:00:00,1.032,4.133,13.659,6.724,13.676,1.168,1.089,0.621,1.627,0.587
2019-03-08 09:00:00,1.032,3.495,13.552,6.068,13.187,1.176,1.265,1.393,2.833,1.021
2019-03-08 10:00:00,1.02,3.383,13.751,5.463,12.609,1.243,1.453,2.181,3.868,1.42
2019-03-08 11:00:00,1.008,3.323,13.723,4.825,12.189,1.243,2.097,2.691,4.606,1.714
2019-03-08 12:00:00,1.005,3.347,12.927,4.498,11.748,1.218,2.952,2.903,4.883,1.681
2019-03-08 13:00:00,1.016,2.861,12.142,3.937,10.991,1.151,3.374,3.02,4.492,1.741
2019-03-08 14:00:00,1.019,2.602,11.569,3.638,10.037,1.098,3.093,2.858,4.006,1.664
2019-03-08 15:00:00,1.02,2.653,11.012,3.299,9.065,0.989,2.235,2.278,3.327,1.34
2019-03-08 16:00:00,1.023,2.798,10.208,3.441,7.792,0.757,1.166,1.264,1.748,0.833
2019-03-08 17:00:00,1.021,3.17,8.913,3.305,6.444,0.512,0.245,0.29,0.336,0.261
2019-03-08 18:00:00,1.029,3.613,7.778,3.254,5.333,0.501,0,0.004,0.002,0.003
2019-03-08 19:00:00,1.038,3.926,6.641,3.759,5.069,0.565,0,0,0,0
2019-03-08 20:00:00,1.037,4.009,6.152,4.444,5.861,0.634,0,0,0,0
2019-03-08 21:00:00,1.034,4.201,6.273,5.174,6.952,0.716,0,0,0,0
2019-03-08 22:00:00,0.966,4.423,6.781,5.665,7.894,0.784,0,0,0,0
2019-03-08 23:00:00,0.97,4.58,7.266,6.203,8.827,0.885,0,0,0,0
2019-03-09 00:00:00,0.879,4.671,8.103,6.736,9.854,0.934,0,0,0,0
2019-03-09 01:00:00,0.783,4.704,8.753,7.284,10.615,1.044,0,0,0,0
2019-03-09 02:00:00,0.704,4.699,8.992,7.984,11.339,1.161,0,0,0,0
2019-03-09 03:00:00,0.708,4.708,9.615,8.304,12.334,1.214,0,0,0,0
2019-03-09 04:00:00,0.775,4.703,10.167,8.344,12.944,1.286,0,0,0,0
2019-03-09 05:00:00,0.912,4.677,11.361,8.128,13.639,1.363,0,0,0,0
2019-03-09 06:00:00,1.014,4.676,12.457,7.889,13.629,1.325,0.006,0,0.006,0.001
2019-03-09 07:00:00,1.01,4.28,13.81,7.254,13.642,1.306,0.124,0.168,0.246,0.05
2019-03-09 08:00:00,1.032,3.471,14.333,7.477,14.079,1.35,0.573,0.66,0.931,0.186
2019-03-09 09:00:00,1.036,2.88,14.267,7.631,13.786,1.307,1.83,1.093,1.763,0.469
2019-03-09 10:00:00,1.035,2.793,13.851,7.702,13.576,1.244,3.174,1.573,2.638,0.826
2019-03-09 11:00:00,1.033,2.418,13.253,7.793,13.503,1.198,3.679,1.855,3.342,0.93
2019-03-09 12:00:00,1.022,2.52,13.109,8.062,13.489,1.112,3.374,2.001,3.533,0.897
2019-03-09 13:00:00,1.004,2.519,12.659,8.352,13.312,1.058,2.802,2.035,3.103,0.854
2019-03-09 14:00:00,1.02,2.376,12.289,8.589,12.833,1.211,2.091,1.609,2.542,0.623
2019-03-09 15:00:00,1.031,2.761,11.513,8.971,11.431,1.349,1.617,1.155,1.529,0.358
2019-03-09 16:00:00,1.034,3.558,10.846,8.835,11.381,1.454,0.871,0.652,0.64,0.226
2019-03-09 17:00:00,1.034,4.026,10.137,8.712,11.844,1.446,0.148,0.278,0.13,0.088
2019-03-09 18:00:00,1.006,4.326,9.682,8.697,12.54,1.448,0,0.006,0.004,0.002
2019-03-09 19:00:00,1.002,4.101,11.164,7.92,13.288,1.445,0,0,0,0
2019-03-09 20:00:00,1.013,3.73,13.332,7.042,13.353,1.43,0,0,0,0
2019-03-09 21:00:00,1.014,3.736,14.707,6.651,12.663,1.414,0,0,0,0
2019-03-09 22:00:00,1.034,4.26,13.813,6.541,11.584,1.365,0,0,0,0
2019-03-09 23:00:00,1.034,4.673,13.231,6.48,11.543,1.33,0,0,0,0
2019-03-10 00:00:00,1.025,3.97,12.516,5.957,11.382,1.188,0,0,0,0
2019-03-10 01:00:00,1.015,4.024,12.076,5.195,10.681,1.124,0,0,0,0
2019-03-10 02:00:00,0.903,3.841,11.83,3.695,9.801,0.927,0,0,0,0
2019-03-10 03:00:00,0.701,3.502,11.691,2.866,9.29,0.791,0,0,0,0
2019-03-10 04:00:00,0.835,3.161,11.097,2.446,7.791,0.657,0,0,0,0
2019-03-10 05:00:00,0.957,2.39,10.042,2.48,5.96,0.731,0,0,0,0
2019-03-10 06:00:00,1.016,1.629,8.595,2.631,4.9,0.829,0.013,0,0.007,0.001
2019-03-10 07:00:00,1.031,1.192,6.574,3.541,4.051,0.839,0.308,0.044,0.171,0.03
2019-03-10 08:00:00,1.025,0.698,5.102,4.383,3.602,1.056,0.955,0.306,0.612,0.099
2019-03-10 09:00:00,1.016,0.427,4.075,5.129,3.99,1.343,1.43,0.686,1.096,0.237
2019-03-10 10:00:00,0.997,0.295,3.415,5.448,4.52,1.392,1.625,1.075,1.51,0.377
2019-03-10 11:00:00,0.911,0.156,2.595,5.853,4.332,1.386,1.51,1.623,2.041,0.585
2019-03-10 12:00:00,0.843,0.081,1.852,6.159,4.251,1.337,1.547,2.134,2.373,1.011
2019-03-10 13:00:00,0.81,0.123,1.604,6.19,4.333,1.263,1.543,2.324,2.936,1.538
2019-03-10 14:00:00,0.726,0.391,1.823,5.838,4.643,1.14,1.444,2.119,2.97,1.798
2019-03-10 15:00:00,0.379,1.383,2.601,5.526,5.086,0.997,1.059,1.556,2.422,1.517
2019-03-10 16:00:00,0.384,2.416,2.895,5.62,5.342,0.948,0.513,0.941,1.449,0.871
2019-03-10 17:00:00,0.433,2.558,3.886,6.294,6.501,0.933,0.109,0.254,0.345,0.226
2019-03-10 18:00:00,0.377,1.941,5.225,6.773,8.52,1.019,0.001,0.006,0.003,0.001
2019-03-10 19:00:00,0.229,1.427,6.965,6.662,9.35,1.058,0,0,0,0
2019-03-10 20:00:00,0.334,1.717,8.558,6.198,9.52,1.076,0,0,0,0
2019-03-10 21:00:00,0.464,1.83,10.107,6.414,9.566,1.124,0,0,0,0
2019-03-10 22:00:00,0.528,1.75,10.921,6.277,9.032,1.12,0,0,0,0
2019-03-10 23:00:00,0.599,1.808,10.57,6.558,9.346,1.104,0,0,0,0
2019-03-11 00:00:00,0.467,2.366,10.39,6.484,9.943,1.188,0,0,0,0
2019-03-11 01:00:00,0.469,2.624,9.97,6.63,9.489,1.144,0,0,0,0
2019-03-11 02:00:00,0.356,3.136,9.978,6.618,9.596,1.104,0,0,0,0
2019-03-11 03:00:00,0.304,3.779,9.408,6.652,9.73,1.088,0,0,0,0
2019-03-11 04:00:00,0.139,3.973,8.879,6.631,9.879,1.135,0,0,0,0
2019-03-11 05:00:00,0.086,3.552,8.398,6.553,9.549,1.179,0,0,0,0
2019-03-11 06:00:00,0.06,3.326,8.128,6.422,9.604,1.161,0.017,0.001,0.01,0.003
2019-03-11 07:00:00,0.05,3.335,8.001,6.413,9.463,1.16,0.333,0.123,0.318,0.097
2019-03-11 08:00:00,0.017,3.335,7.582,6.443,9.063,1.05,0.95,0.564,0.96,0.358
2019-03-11 09:00:00,0.015,2.741,7.809,6.672,8.944,0.939,1.748,0.977,1.544,0.716
2019-03-11 10:00:00,0.015,2.212,8.608,6.936,9.168,1.058,2.432,1.497,2.261,1.23
2019-03-11 11:00:00,0.016,2.107,9.323,7.075,8.716,1.032,2.437,2.314,3.158,1.486
2019-03-11 12:00:00,0.035,1.774,9.438,7.232,9.066,1.019,2.293,2.563,3.849,1.414
2019-03-11 13:00:00,0.069,1.445,9.369,7.522,8.502,1.044,2.276,2.625,3.777,1.375
2019-03-11 14:00:00,0.085,1.777,9.243,7.926,7.755,1.085,1.857,2.303,3.484,1.303
2019-03-11 15:00:00,0.112,2.292,8.779,8.148,7.246,0.984,1.416,1.813,2.499,1.195
2019-03-11 16:00:00,0.133,2.568,7.904,8.221,7.716,1.004,0.732,1.077,1.322,0.758
2019-03-11 17:00:00,0.245,2.394,6.791,8.055,7.853,0.969,0.161,0.372,0.35,0.285
2019-03-11 18:00:00,0.572,2.15,5.91,7.742,8.251,0.963,0.001,0.018,0.009,0.004
2019-03-11 19:00:00,0.55,1.894,5.535,7.036,8.39,1.046,0,0,0,0
2019-03-11 20:00:00,0.59,1.825,4.955,6.372,8.291,1.161,0,0,0,0
2019-03-11 21:00:00,0.462,1.65,5.309,5.57,7.851,1.227,0,0,0,0
2019-03-11 22:00:00,0.4,1.51,5.353,4.678,6.605,1.186,0,0,0,0
2019-03-11 23:00:00,0.426,1.487,5.271,4.031,6.256,1.111,0,0,0,0
2019-03-12 00:00:00,0.328,1.804,5.056,3.634,5.796,0.978,0,0,0,0
2019-03-12 01:00:00,0.274,1.936,4.573,3.215,5.615,0.897,0,0,0,0
2019-03-12 02:00:00,0.171,2.026,3.944,3.279,5.466,0.807,0,0,0,0
2019-03-12 03:00:00,0.153,2.725,3.856,3.308,5.118,0.806,0,0,0,0
2019-03-12 04:00:00,0.091,3.434,3.616,3.564,5.349,0.712,0,0,0,0
2019-03-12 05:00:00,0.091,4.235,3.214,3.962,5.963,0.583,0,0,0,0
2019-03-12 06:00:00,0.2,4.542,3.506,4.438,7.342,0.478,0.023,0,0.012,0.008
2019-03-12 07:00:00,0.373,4.56,3.872,4.706,7.657,0.431,0.437,0.331,0.46,0.297
2019-03-12 08:00:00,0.559,4.621,3.846,4.596,8.123,0.299,1.395,1.263,1.89,1.098
2019-03-12 09:00:00,0.563,4.612,4.169,4.671,8.338,0.277,2.541,2.369,3.912,2.018
2019-03-12 10:00:00,0.481,4.595,4.617,5.639,9.671,0.353,3.377,3.156,5.176,2.739
2019-03-12 11:00:00,0.472,4.584,5.097,6.719,10.679,0.442,4.22,3.655,5.676,3.035
2019-03-12 12:00:00,0.362,4.563,6.151,7.187,11.272,0.479,4.524,3.751,5.96,2.992
2019-03-12 13:00:00,0.389,4.562,7.207,7.461,12.276,0.555,4.153,3.639,6.053,2.75
2019-03-12 14:00:00,0.462,4.577,7.946,7.533,12.775,0.617,3.276,3.14,5.304,2.153
2019-03-12 15:00:00,0.583,4.578,8.498,7.515,13.045,0.576,2.062,1.912,3.766,1.386
2019-03-12 16:00:00,0.713,4.581,8.737,7.396,12.568,0.549,0.904,0.808,1.702,0.721
2019-03-12 17:00:00,0.856,4.603,9.083,7.505,12.404,0.659,0.167,0.232,0.286,0.201
2019-03-12 18:00:00,0.988,4.571,10.387,7.892,12.749,0.864,0.001,0.006,0.003,0.004
2019-03-12 19:00:00,1.016,4.609,11.787,8.256,13.477,1.049,0,0,0,0
2019-03-12 20:00:00,1.041,4.579,12.402,8.573,13.7,1.149,0,0,0,0
2019-03-12 21:00:00,1.04,4.525,12.457,8.684,14.224,1.15,0,0,0,0
2019-03-12 22:00:00,1.033,4.646,12.085,8.14,13.443,1.107,0,0,0,0
2019-03-12 23:00:00,1.009,4.664,12.006,7.76,13.306,1.171,0,0,0,0
2019-03-13 00:00:00,1,4.684,11.691,7.609,13.09,1.134,0,0,0,0
2019-03-13 01:00:00,1.039,4.693,11.43,7.373,12.692,1.233,0,0,0,0
2019-03-13 02:00:00,1.028,4.698,11.188,7.156,12.799,1.305,0,0,0,0
2019-03-13 03:00:00,1.033,4.683,11.945,7.28,12.872,1.221,0,0,0,0
2019-03-13 04:00:00,1.023,4.676,11.048,7.599,13.228,1.095,0,0,0,0
2019-03-13 05:00:00,0.995,4.655,10.563,7.855,13.482,1.085,0,0,0,0
2019-03-13 06:00:00,1.007,4.642,10.59,8.433,14.063,1.093,0.046,0.001,0.014,0.008
2019-03-13 07:00:00,1.032,3.907,11.027,8.436,14.115,1.122,0.717,0.187,0.441,0.217
2019-03-13 08:00:00,1.013,2.803,12.485,8.44,14.376,1.126,2.168,0.884,1.706,0.784
2019-03-13 09:00:00,1.025,2.571,13.162,8.511,14.158,1.16,3.162,1.489,3.163,1.331
2019-03-13 10:00:00,1.034,2.557,12.903,8.64,14.305,1.256,3.341,1.644,3.899,1.669
2019-03-13 11:00:00,1.031,2.537,12.539,8.67,14.534,1.233,3.27,2.118,4.228,1.803
2019-03-13 12:00:00,1.02,2.558,12.328,8.779,14.914,1.292,2.952,2.233,4.224,1.809
2019-03-13 13:00:00,1.018,2.559,13.063,8.813,15.276,1.291,2.646,1.85,4.081,1.681
2019-03-13 14:00:00,1.033,2.552,13.084,8.721,14.972,1.263,2.039,1.55,3.696,1.551
2019-03-13 15:00:00,1.034,3.003,12.838,8.444,14.486,1.275,1.17,1.385,2.952,1.299
2019-03-13 16:00:00,1.036,3.613,12.78,7.998,14.3,1.26,0.551,0.804,1.518,0.641
2019-03-13 17:00:00,1.033,3.393,12.852,7.601,13.839,1.214,0.124,0.259,0.327,0.187
2019-03-13 18:00:00,1.031,3.372,13.188,7.606,14.014,1.25,0.001,0.012,0.004,0.006
2019-03-13 19:00:00,1.033,3.65,13.398,7.509,13.938,1.282,0,0,0,0
2019-03-13 20:00:00,1.035,3.43,13.6,7.289,13.933,1.213,0,0,0,0
2019-03-13 21:00:00,1.031,3.263,13.22,7.037,13.906,1.204,0,0,0,0
2019-03-13 22:00:00,1.022,3.284,13.004,6.694,12.996,1.123,0,0,0,0
2019-03-13 23:00:00,0.983,3.262,12.952,6.479,12.718,1.09,0,0,0,0
2019-03-14 00:00:00,0.815,3.32,12.937,6.194,12.219,1.094,0,0,0,0
2019-03-14 01:00:00,0.859,3.394,12.195,5.87,11.828,1.069,0,0,0,0
2019-03-14 02:00:00,0.895,3.914,12.025,5.764,11.143,1.024,0,0,0,0
2019-03-14 03:00:00,1.007,4.146,11.761,5.928,10.625,0.97,0,0,0,0
2019-03-14 04:00:00,1.034,4.713,11.542,6.07,10.28,0.998,0,0,0,0
2019-03-14 05:00:00,1.03,4.906,11.002,6.062,10.289,1.06,0,0,0,0
2019-03-14 06:00:00,1.029,4.884,10.251,6.551,10.985,1.069,0.027,0.002,0.016,0.005
2019-03-14 07:00:00,1.007,4.865,9.321,6.996,11.085,1.096,0.403,0.122,0.296,0.092
2019-03-14 08:00:00,0.982,4.763,9.79,7.387,11.328,1.11,1.162,0.367,0.966,0.313
2019-03-14 09:00:00,0.948,4.79,10.388,7.764,11.931,1.143,1.787,0.586,1.489,0.5
2019-03-14 10:00:00,0.893,4.8,10.798,8.194,12.605,1.232,1.751,0.734,1.661,0.549
2019-03-14 11:00:00,0.811,4.796,10.994,8.497,12.901,1.269,1.844,0.903,1.783,0.544
2019-03-14 12:00:00,0.757,4.448,11.445,8.612,12.824,1.294,1.601,0.96,1.694,0.489
2019-03-14 13:00:00,0.735,3.98,11.886,8.803,12.63,1.319,1.241,0.802,1.464,0.353
2019-03-14 14:00:00,0.598,3.917,12.03,8.839,12.09,1.325,0.863,0.786,1.126,0.252
2019-03-14 15:00:00,0.654,4.38,11.81,8.813,11.818,1.324,0.649,0.876,0.784,0.191
2019-03-14 16:00:00,0.797,4.791,11.475,8.63,11.589,1.384,0.324,0.655,0.417,0.162
2019-03-14 17:00:00,0.709,4.83,10.992,8.361,12.964,1.398,0.093,0.267,0.115,0.038
2019-03-14 18:00:00,0.57,4.844,10.072,8.133,14.232,1.394,0.001,0.016,0.005,0.002
2019-03-14 19:00:00,0.419,4.708,9.401,7.668,14.728,1.338,0,0,0,0
2019-03-14 20:00:00,0.322,4.538,9.435,7.084,14.71,1.237,0,0,0,0
2019-03-14 21:00:00,0.302,4.521,10.062,6.732,14.592,1.187,0,0,0,0
2019-03-14 22:00:00,0.261,4.527,10.992,6.292,13.953,1.141,0,0,0,0
2019-03-14 23:00:00,0.269,4.536,11.456,6.045,14.168,1.135,0,0,0,0
2019-03-15 00:00:00,0.231,4.5,11.892,5.775,13.831,1.073,0,0,0,0
2019-03-15 01:00:00,0.213,4.427,12.095,5.858,13.441,1.087,0,0,0,0
2019-03-15 02:00:00,0.417,4.401,11.654,5.83,12.671,1.079,0,0,0,0
2019-03-15 03:00:00,0.764,4.081,11.568,5.616,11.615,1.097,0,0,0,0
2019-03-15 04:00:00,0.914,3.78,11.842,5.221,10.532,1.03,0,0,0,0
2019-03-15 05:00:00,0.886,3.969,12.08,4.806,9.646,1.003,0,0,0,0
2019-03-15 06:00:00,0.968,4.103,11.983,4.473,8.856,0.927,0.03,0.001,0.026,0.003
2019-03-15 07:00:00,1.008,4.252,10.984,4.525,8.197,0.96,0.401,0.086,0.346,0.042
2019-03-15 08:00:00,0.989,4.374,9.997,5.348,8.266,1.03,1.199,0.3,0.807,0.125
2019-03-15 09:00:00,0.967,4.589,9.338,6.271,8.811,1.036,1.891,0.562,1.137,0.235
2019-03-15 10:00:00,0.803,4.773,8.949,7.096,9.989,1.047,2.178,0.793,1.322,0.34
2019-03-15 11:00:00,0.689,4.711,9.441,8.172,11.643,1.211,2.232,0.953,1.431,0.418
2019-03-15 12:00:00,0.719,4.796,9.625,8.738,13.385,1.316,1.86,1.206,1.512,0.446
2019-03-15 13:00:00,0.671,4.703,10.266,8.915,14.72,1.366,1.527,1.262,1.629,0.429
2019-03-15 14:00:00,0.675,4.369,11.9,8.95,14.859,1.374,1.059,1.046,1.598,0.386
2019-03-15 15:00:00,0.924,4.295,13.014,9.004,14.94,1.383,0.701,0.702,1.31,0.311
2019-03-15 16:00:00,1.022,4.396,13.379,8.868,15.168,1.392,0.442,0.413,0.701,0.19
2019-03-15 17:00:00,1.041,4.45,13.627,8.797,14.887,1.391,0.143,0.15,0.177,0.056
2019-03-15 18:00:00,1.026,4.499,14.226,8.725,15.201,1.408,0.003,0.008,0.007,0.003
2019-03-15 19:00:00,0.856,4.429,14.695,8.365,15.298,1.415,0,0,0,0
2019-03-15 20:00:00,0.569,4.216,14.63,7.995,15.003,1.424,0,0,0,0
2019-03-15 21:00:00,0.621,4.23,14.631,7.651,14.614,1.411,0,0,0,0
2019-03-15 22:00:00,0.817,4.241,14.503,6.858,13.521,1.401,0,0,0,0
2019-03-15 23:00:00,0.994,4.253,14.417,6.747,13.134,1.395,0,0,0,0
2019-03-16 00:00:00,1.042,4.257,14.224,6.744,12.689,1.399,0,0,0,0
2019-03-16 01:00:00,1.042,4.253,13.77,6.428,12.383,1.393,0,0,0,0
2019-03-16 02:00:00,1.025,4.254,13.403,5.963,11.635,1.395,0,0,0,0
2019-03-16 03:00:00,0.974,4.51,12.886,5.647,10.684,1.363,0,0,0,0
2019-03-16 04:00:00,1.046,4.49,11.845,5.196,9.406,1.342,0,0,0,0
2019-03-16 05:00:00,1.05,4.149,11.095,4.975,8.055,1.311,0,0,0,0
2019-03-16 06:00:00,1.047,3.692,10.367,4.846,7.229,1.31,0.039,0.001,0.019,0.005
2019-03-16 07:00:00,1.044,2.628,9.524,5.076,6.361,1.316,0.467,0.102,0.266,0.094
2019-03-16 08:00:00,1.043,2.23,8.653,5.604,6.024,1.328,1.111,0.428,0.721,0.28
2019-03-16 09:00:00,1.029,2.113,8.554,6.479,6.132,1.339,1.63,0.82,1.256,0.578
2019-03-16 10:00:00,1.009,1.896,7.286,7.654,6.823,1.324,1.827,1.232,1.639,0.865
2019-03-16 11:00:00,0.998,2.18,6.888,8.299,7.356,1.294,1.936,1.587,2.093,1.148
2019-03-16 12:00:00,0.904,3.017,5.867,8.633,8.091,1.262,1.718,1.812,2.29,1.566
2019-03-16 13:00:00,0.865,4.08,5.105,8.719,9.486,1.245,1.472,1.703,2.231,1.966
2019-03-16 14:00:00,0.902,4.561,5.05,8.703,10.774,1.209,1.084,1.693,2.333,2.091
2019-03-16 15:00:00,0.767,4.8,5.772,8.619,11.778,1.116,0.611,1.463,2.128,1.751
2019-03-16 16:00:00,0.593,4.97,6.496,8.308,13.073,0.981,0.289,1.008,1.291,1.083
2019-03-16 17:00:00,0.433,4.98,7.678,8.001,13.278,0.865,0.078,0.42,0.376,0.425
2019-03-16 18:00:00,0.425,4.927,8.807,7.688,13.321,0.766,0.001,0.026,0.017,0.021
2019-03-16 19:00:00,0.673,4.864,9.36,7.386,13.28,0.786,0,0,0,0
2019-03-16 20:00:00,0.799,4.88,9.974,7.203,13.424,0.92,0,0,0,0
2019-03-16 21:00:00,1.02,4.837,10.244,7.674,13.47,1.061,0,0,0,0
2019-03-16 22:00:00,1.043,4.791,10.157,7.611,12.403,1.146,0,0,0,0
2019-03-16 23:00:00,1.042,4.774,9.751,7.859,12.012,1.192,0,0,0,0
2019-03-17 00:00:00,0.717,3.594,9.568,7.667,11.732,1.092,0,0,0,0
2019-03-17 01:00:00,0.703,3.384,9.17,7.504,11.458,1.079,0,0,0,0
2019-03-17 02:00:00,0.366,3.336,9.643,7.097,10.974,1.014,0,0,0,0
2019-03-17 03:00:00,0.331,3.506,9.462,7.052,11.11,0.897,0,0,0,0
2019-03-17 04:00:00,0.33,3.606,9.562,7.195,11.328,0.934,0,0,0,0
2019-03-17 05:00:00,0.33,3.616,9.67,7.346,11.512,1.052,0,0,0,0
2019-03-17 06:00:00,0.331,3.661,10.126,7.687,10.986,1.126,0.096,0.014,0.097,0.023
2019-03-17 07:00:00,0.356,3.675,10.496,7.506,10.275,1.107,0.909,0.302,1.22,0.468
2019-03-17 08:00:00,0.682,3.833,10.681,6.657,10.545,1.103,2.238,0.949,2.848,1.248
2019-03-17 09:00:00,0.695,3.934,11.526,6.003,10.424,1.015,3.605,1.758,4.713,2.017
2019-03-17 10:00:00,0.678,3.524,11.977,5.893,10.171,0.963,4.091,2.37,6.247,2.49
2019-03-17 11:00:00,0.671,3.658,11.792,5.718,10.471,0.982,3.5,2.809,6.746,2.501
2019-03-17 12:00:00,0.348,3.721,11.402,6.057,10.776,1.039,2.631,3.149,6.57,2.037
2019-03-17 13:00:00,0.321,3.599,10.874,5.738,10.642,1.021,2.302,3.19,5.971,1.435
2019-03-17 14:00:00,0.323,3.664,9.485,5.526,11.176,1.177,1.628,2.85,4.877,0.799
2019-03-17 15:00:00,0.334,3.999,8.875,5.685,11.269,1.081,1.03,2.214,3.685,0.404
2019-03-17 16:00:00,0.37,4.013,8.358,5.36,10.963,0.983,0.571,1.201,1.958,0.226
2019-03-17 17:00:00,0.98,4.788,6.929,5.016,10.6,0.981,0.184,0.434,0.473,0.067
2019-03-17 18:00:00,1.046,4.619,7.337,5.091,10.606,0.922,0.006,0.036,0.017,0.004
2019-03-17 19:00:00,1.045,4.462,7.145,5.081,10.56,0.942,0,0,0,0
2019-03-17 20:00:00,1.04,4.463,7.674,5.456,10.866,1.017,0,0,0,0
2019-03-17 21:00:00,1.05,4.464,8.092,5.757,11.518,0.987,0,0,0,0
2019-03-17 22:00:00,1.048,4.476,8.937,5.424,11.895,1.023,0,0,0,0
2019-03-17 23:00:00,1.05,4.216,9.727,5.55,12.429,1.002,0,0,0,0
2019-03-18 00:00:00,1.049,3.825,10.365,5.797,12.391,0.914,0,0,0,0
2019-03-18 01:00:00,1.046,3.573,10.664,5.816,12.325,0.801,0,0,0,0
2019-03-18 02:00:00,1.047,3.22,11.213,5.426,12.195,0.747,0,0,0,0
2019-03-18 03:00:00,1.048,3.179,11.567,5.107,11.847,0.614,0,0,0,0
2019-03-18 04:00:00,1.05,3.179,12.041,4.715,11.497,0.551,0,0,0,0
2019-03-18 05:00:00,1.046,3.178,12.544,4.318,11.213,0.493,0,0,0,0
2019-03-18 06:00:00,1.049,3.167,12.844,4.492,11.806,0.459,0.073,0.005,0.031,0.017
2019-03-18 07:00:00,1.048,2.883,12.65,4.082,11.57,0.504,0.715,0.316,0.524,0.26
2019-03-18 08:00:00,1.048,2.815,12.939,3.811,11.589,0.598,1.729,1.179,1.552,0.688
2019-03-18 09:00:00,1.037,2.814,13.028,3.616,11.677,0.679,2.4,2.185,2.823,1.178
2019-03-18 10:00:00,1.036,2.814,12.844,3.811,11.798,0.718,2.774,2.817,4.072,1.592
2019-03-18 11:00:00,1.031,2.811,12.209,3.877,11.655,0.653,3.068,3.083,4.886,1.913
2019-03-18 12:00:00,1.039,2.804,11.778,3.618,11.532,0.516,3.457,3.43,5.24,1.993
2019-03-18 13:00:00,1.024,2.811,11.153,3.419,11.113,0.436,3.507,3.571,5.388,1.915
