"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind onshore Amprion","Wind onshore Tennet","Wind onshore Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2022-01-20 01:15:00,0.99,5.002,13.615,4.678,12.218,0.978,0,0,0,0
2022-01-20 01:30:00,0.998,5.021,13.502,4.724,12.291,0.962,0,0,0,0
2022-01-20 01:45:00,0.996,5.03,13.366,4.744,12.39,0.946,0,0,0,0
2022-01-20 02:00:00,0.998,5.002,13.273,4.767,12.511,0.906,0,0,0,0
2022-01-20 02:15:00,1.003,4.617,13.032,4.751,12.434,0.888,0,0,0,0
2022-01-20 02:30:00,0.996,4.307,12.892,4.683,12.427,0.884,0,0,0,0
2022-01-20 02:45:00,1.008,4.399,12.766,4.74,12.597,0.902,0,0,0,0
2022-01-20 03:00:00,1.005,4.424,13.21,4.745,12.636,0.855,0,0,0,0
2022-01-20 03:15:00,1.005,4.421,13.137,4.784,12.751,0.865,0,0,0,0
2022-01-20 03:30:00,0.986,4.427,12.955,4.859,13.007,0.876,0,0,0,0
2022-01-20 03:45:00,0.982,4.421,13.126,4.857,13.203,0.854,0,0,0,0
2022-01-20 04:00:00,0.999,4.42,13.233,4.884,13.561,0.839,0,0,0,0
2022-01-20 04:15:00,0.991,4.426,13.211,4.878,13.54,0.823,0,0,0,0
2022-01-20 04:30:00,0.999,4.425,13.422,4.881,13.531,0.788,0,0,0,0
2022-01-20 04:45:00,0.993,4.421,13.593,4.909,13.672,0.78,0,0,0,0
2022-01-20 05:00:00,0.988,4.426,13.986,4.899,13.812,0.79,0,0,0,0
2022-01-20 05:15:00,1.006,4.423,13.945,4.948,13.694,0.757,0,0,0,0
2022-01-20 05:30:00,1.007,4.142,13.949,4.966,13.568,0.751,0,0,0,0
2022-01-20 05:45:00,0.99,4.124,13.862,5.006,13.276,0.743,0,0,0,0
2022-01-20 06:00:00,1,4.119,14.236,5.226,13.827,0.734,0,0,0,0
2022-01-20 06:15:00,0.999,4.121,14.515,5.24,13.796,0.694,0,0,0,0
2022-01-20 06:30:00,0.997,4.124,14.619,5.183,13.746,0.695,0,0,0,0
2022-01-20 06:45:00,0.996,4.121,14.717,5.195,13.371,0.717,0,0,0,0
2022-01-20 07:00:00,0.987,4.126,14.263,5.164,13.247,0.725,0,0,0,0
2022-01-20 07:15:00,0.99,4.125,14.523,5.132,13.029,0.761,0,0,0,0
2022-01-20 07:30:00,0.999,4.124,14.469,5.1,12.835,0.771,0,0,0,0
2022-01-20 07:45:00,0.998,4.123,14.354,5.137,12.509,0.836,0,0,0.001,0
2022-01-20 08:00:00,0.996,4.115,13.96,5.154,12.397,0.877,0.005,0.001,0.013,0
2022-01-20 08:15:00,0.994,4.313,13.784,5.078,12.285,0.876,0.068,0.006,0.039,0.005
2022-01-20 08:30:00,1,4.333,13.773,4.804,12.257,0.854,0.252,0.033,0.107,0.032
2022-01-20 08:45:00,1.006,4.354,13.458,4.605,12.148,0.902,0.509,0.11,0.244,0.08
2022-01-20 09:00:00,1.002,4.379,13.675,4.412,11.7,0.906,0.716,0.21,0.432,0.135
2022-01-20 09:15:00,1.001,4.675,13.53,4.261,11.273,0.9,0.916,0.347,0.631,0.204
2022-01-20 09:30:00,0.997,4.72,13.688,4.221,11.03,0.908,1.152,0.482,0.85,0.267
2022-01-20 09:45:00,1.001,4.719,13.662,4.083,10.716,0.947,1.341,0.621,1.057,0.297
2022-01-20 10:00:00,1.002,4.712,13.491,4.051,10.977,0.93,1.617,0.767,1.303,0.358
2022-01-20 10:15:00,0.992,4.708,13.269,3.951,11.104,0.943,2.002,0.929,1.55,0.441
2022-01-20 10:30:00,0.992,4.719,13.107,3.916,11.496,0.974,2.382,1.074,1.758,0.526
2022-01-20 10:45:00,0.996,4.721,12.735,3.746,11.592,0.997,2.761,1.197,1.931,0.575
2022-01-20 11:00:00,1.001,4.722,12.687,3.704,11.727,0.978,3.081,1.324,2.163,0.607
2022-01-20 11:15:00,0.999,4.664,12.741,3.828,11.918,0.992,3.277,1.437,2.304,0.63
2022-01-20 11:30:00,1.005,4.61,12.749,3.879,12.256,0.985,3.384,1.529,2.443,0.688
2022-01-20 11:45:00,1.007,4.614,12.799,4.007,12.487,0.97,3.461,1.621,2.501,0.725
2022-01-20 12:00:00,1.007,4.616,12.778,4.247,12.674,0.955,3.42,1.612,2.58,0.745
2022-01-20 12:15:00,1.006,4.612,12.701,4.517,12.898,0.962,3.247,1.661,2.634,0.786
2022-01-20 12:30:00,1.008,4.609,12.42,4.663,13.054,0.924,2.94,1.674,2.771,0.799
2022-01-20 12:45:00,1.014,4.514,12.332,4.855,12.958,0.838,2.763,1.619,2.77,0.776
2022-01-20 13:00:00,1.017,4.51,12.21,5.167,12.83,0.817,2.627,1.551,2.722,0.752
2022-01-20 13:15:00,1.018,4.517,12.168,5.286,12.918,0.786,2.331,1.575,2.64,0.75
2022-01-20 13:30:00,1.019,4.522,11.855,5.099,12.914,0.764,2.052,1.577,2.44,0.67
2022-01-20 13:45:00,1.02,4.52,12.331,4.905,12.665,0.736,1.806,1.508,2.294,0.659
2022-01-20 14:00:00,1.018,4.518,12.19,4.851,12.698,0.819,1.684,1.394,2.186,0.635
2022-01-20 14:15:00,1.014,4.516,12.178,4.953,12.708,0.798,1.527,1.251,2.03,0.627
2022-01-20 14:30:00,1.018,4.508,11.919,4.949,12.672,0.802,1.331,1.158,1.805,0.568
2022-01-20 14:45:00,1.013,4.507,11.844,4.89,12.587,0.798,1.056,1.03,1.543,0.485
2022-01-20 15:00:00,1.02,4.619,11.716,4.652,12.19,0.761,0.851,0.894,1.3,0.408
2022-01-20 15:15:00,1.02,4.839,11.675,4.465,12.166,0.747,0.645,0.747,1.084,0.332
2022-01-20 15:30:00,1.017,5.086,11.37,4.488,11.86,0.703,0.44,0.599,0.868,0.269
2022-01-20 15:45:00,1.014,5.298,11.013,4.58,11.81,0.721,0.265,0.433,0.614,0.21
2022-01-20 16:00:00,1.02,5.29,11.053,4.394,11.492,0.717,0.12,0.277,0.366,0.147
2022-01-20 16:15:00,1.02,5.429,11.237,4.384,11.648,0.711,0.029,0.146,0.177,0.083
2022-01-20 16:30:00,1.012,5.125,11.378,4.459,11.627,0.724,0.003,0.057,0.062,0.037
2022-01-20 16:45:00,0.995,5.113,11.421,4.495,11.486,0.699,0,0.013,0.005,0.009
2022-01-20 17:00:00,1.007,5.106,11.107,4.647,11.308,0.652,0,0.001,0.001,0
2022-01-20 17:15:00,1.006,5.108,10.714,4.38,10.979,0.684,0,0,0,0
2022-01-20 17:30:00,1.007,5.117,10.928,4.235,10.794,0.697,0,0,0,0
2022-01-20 17:45:00,1.005,5.114,11.01,4.206,10.619,0.719,0,0,0,0
2022-01-20 18:00:00,1.011,5.107,11.358,4.282,10.636,0.714,0,0,0,0
2022-01-20 18:15:00,1.011,5.108,11.567,4.219,10.763,0.754,0,0,0,0
2022-01-20 18:30:00,1.013,5.106,11.617,4.127,10.704,0.797,0,0,0,0
2022-01-20 18:45:00,1.015,5.092,11.777,4.24,10.743,0.867,0,0,0,0
2022-01-20 19:00:00,1.008,5.107,11.831,4.27,10.689,0.854,0,0,0,0
2022-01-20 19:15:00,1.009,5.123,11.909,4.314,10.416,0.808,0,0,0,0
2022-01-20 19:30:00,1.013,5.435,12.002,4.121,10.1,0.861,0,0,0,0
2022-01-20 19:45:00,1.008,5.423,12.125,4.028,9.947,0.871,0,0,0,0
2022-01-20 20:00:00,1.007,5.398,12.249,4.001,9.882,0.903,0,0,0,0
2022-01-20 20:15:00,1.008,5.379,12.228,4.053,9.806,0.869,0,0,0,0
2022-01-20 20:30:00,1.014,5.395,12.181,4.171,9.735,0.848,0,0,0,0
2022-01-20 20:45:00,1.015,5.364,11.863,4.121,9.347,0.824,0,0,0,0
2022-01-20 21:00:00,1.014,5.331,11.738,4.017,9.041,0.829,0,0,0,0
2022-01-20 21:15:00,1.015,5.557,11.402,3.913,8.708,0.804,0,0,0,0
2022-01-20 21:30:00,1.016,5.686,11.272,3.898,8.46,0.803,0,0,0,0
2022-01-20 21:45:00,1.011,5.718,10.824,3.869,8.236,0.77,0,0,0,0
2022-01-20 22:00:00,1.012,6.026,10.905,3.702,7.771,0.752,0,0,0,0
2022-01-20 22:15:00,1.015,5.997,10.819,3.791,7.702,0.736,0,0,0,0
2022-01-20 22:30:00,1.012,5.94,11.11,3.758,7.557,0.736,0,0,0,0
2022-01-20 22:45:00,1.013,5.947,10.803,3.649,7.446,0.75,0,0,0,0
2022-01-20 23:00:00,1.013,5.882,10.872,3.598,7.375,0.763,0,0,0,0
2022-01-20 23:15:00,1.013,5.92,10.938,3.489,7.242,0.736,0,0,0,0
2022-01-20 23:30:00,1.014,5.952,10.891,3.482,7.213,0.681,0,0,0,0
2022-01-20 23:45:00,1.013,5.924,11.062,3.374,7.2,0.647,0,0,0,0
2022-01-21 00:00:00,1.011,5.867,10.94,3.344,7.082,0.625,0,0,0,0
2022-01-21 00:15:00,1.008,5.77,10.736,3.21,7.064,0.632,0,0,0,0
2022-01-21 00:30:00,1.008,5.842,10.663,3.175,6.911,0.638,0,0,0,0
2022-01-21 00:45:00,1.013,5.795,10.508,3.168,6.904,0.676,0,0,0,0
2022-01-21 01:00:00,1.013,5.62,10.485,3.088,6.779,0.657,0,0,0,0
2022-01-21 01:15:00,1.01,5.694,10.43,3.085,6.641,0.607,0,0,0,0
2022-01-21 01:30:00,1.009,5.75,10.451,3.024,6.696,0.632,0,0,0,0
2022-01-21 01:45:00,1.008,5.472,10.443,2.959,6.782,0.62,0,0,0,0
2022-01-21 02:00:00,1.008,5.526,10.348,2.968,6.77,0.583,0,0,0,0
2022-01-21 02:15:00,1.007,5.483,10.253,2.955,6.999,0.603,0,0,0,0
2022-01-21 02:30:00,1.006,5.462,10.314,2.913,7.258,0.551,0,0,0,0
2022-01-21 02:45:00,1.002,5.652,10.23,2.83,7.488,0.501,0,0,0,0
2022-01-21 03:00:00,0.997,5.541,10.237,2.778,7.464,0.476,0,0,0,0
2022-01-21 03:15:00,1.001,5.563,10.034,2.767,7.38,0.429,0,0,0,0
2022-01-21 03:30:00,0.996,5.501,10.18,2.779,7.222,0.424,0,0,0,0
2022-01-21 03:45:00,1,5.337,10.181,2.723,7.065,0.417,0,0,0,0
2022-01-21 04:00:00,1.001,5.568,9.973,2.647,7.047,0.395,0,0,0,0
2022-01-21 04:15:00,1.005,5.523,9.801,2.633,6.939,0.372,0,0,0,0
2022-01-21 04:30:00,1.012,5.454,9.776,2.599,6.7,0.359,0,0,0,0
2022-01-21 04:45:00,1.017,5.588,9.842,2.619,6.501,0.346,0,0,0,0
2022-01-21 05:00:00,1.012,5.849,9.881,2.571,6.7,0.326,0,0,0,0
2022-01-21 05:15:00,1.015,5.848,9.905,2.482,6.986,0.331,0,0,0,0
2022-01-21 05:30:00,1.016,5.806,9.835,2.414,7.263,0.319,0,0,0,0
2022-01-21 05:45:00,1.017,5.719,9.937,2.436,7.376,0.318,0,0,0,0
2022-01-21 06:00:00,1.016,5.735,9.778,2.495,7.583,0.318,0,0,0,0
2022-01-21 06:15:00,1.017,5.455,9.605,2.499,7.604,0.327,0,0,0,0
2022-01-21 06:30:00,1.017,5.305,9.547,2.415,7.605,0.303,0,0,0,0
2022-01-21 06:45:00,1.017,5.28,9.509,2.4,7.474,0.288,0,0,0,0
2022-01-21 07:00:00,1.017,5.058,9.665,2.37,7.383,0.283,0,0,0,0
2022-01-21 07:15:00,1.01,5.153,9.76,2.336,7.209,0.277,0,0,0,0
2022-01-21 07:30:00,1.016,5.04,10.026,2.323,7.291,0.294,0,0,0,0
2022-01-21 07:45:00,1.014,4.866,9.946,2.351,7.222,0.285,0,0,0.001,0
2022-01-21 08:00:00,1.016,4.838,9.839,2.442,7.063,0.295,0.008,0.001,0.019,0
2022-01-21 08:15:00,1.017,4.978,9.946,2.48,6.953,0.279,0.081,0.008,0.055,0.01
2022-01-21 08:30:00,1.011,4.849,9.873,2.539,6.765,0.267,0.295,0.034,0.13,0.052
2022-01-21 08:45:00,1.005,4.405,9.849,2.612,6.457,0.287,0.647,0.092,0.254,0.118
2022-01-21 09:00:00,1.01,4.19,9.527,2.576,6.147,0.275,0.889,0.181,0.425,0.199
2022-01-21 09:15:00,0.929,4.289,9.624,2.472,5.863,0.244,1.068,0.286,0.632,0.285
2022-01-21 09:30:00,0.958,4.314,9.545,2.367,5.848,0.246,1.181,0.405,0.878,0.373
2022-01-21 09:45:00,1.005,4.164,9.317,2.298,5.848,0.265,1.356,0.57,1.133,0.478
2022-01-21 10:00:00,1.006,3.895,9.174,2.187,5.748,0.254,1.542,0.804,1.403,0.588
2022-01-21 10:15:00,1.012,3.972,9.045,2.142,5.692,0.273,1.723,1.057,1.695,0.719
2022-01-21 10:30:00,1.015,4.182,9.01,2.156,5.677,0.266,1.93,1.278,1.954,0.813
2022-01-21 10:45:00,1.014,4.272,8.747,2.039,5.606,0.29,2.145,1.462,2.185,0.921
2022-01-21 11:00:00,1.002,4.154,8.884,1.917,5.529,0.268,2.358,1.563,2.403,1.019
2022-01-21 11:15:00,1.01,4.024,8.897,1.872,5.613,0.309,2.592,1.654,2.531,1.115
2022-01-21 11:30:00,0.984,3.9,8.994,1.879,5.669,0.323,2.879,1.751,2.681,1.177
2022-01-21 11:45:00,0.894,3.849,9.047,1.836,5.576,0.324,3.116,1.794,2.843,1.249
2022-01-21 12:00:00,0.832,3.892,8.845,1.842,5.607,0.326,3.324,1.794,2.943,1.314
2022-01-21 12:15:00,0.87,3.899,8.744,1.864,5.661,0.361,3.619,1.759,3.099,1.36
2022-01-21 12:30:00,0.96,3.997,8.535,1.79,5.688,0.404,3.723,1.731,3.159,1.387
2022-01-21 12:45:00,0.972,4.209,8.697,1.768,5.682,0.445,3.774,1.681,3.071,1.355
2022-01-21 13:00:00,0.997,4.204,8.798,1.789,5.789,0.49,3.833,1.635,2.891,1.314
2022-01-21 13:15:00,0.963,4.486,8.801,1.825,5.877,0.52,3.937,1.554,2.629,1.2
2022-01-21 13:30:00,0.965,4.749,8.793,1.845,6.048,0.554,3.814,1.425,2.39,1.171
2022-01-21 13:45:00,0.984,4.934,8.691,1.837,6.125,0.544,3.75,1.253,2.091,1.091
2022-01-21 14:00:00,1.006,5.349,8.459,1.874,6.257,0.558,3.56,1.087,1.806,0.971
2022-01-21 14:15:00,0.994,5.607,8.5,1.965,6.232,0.57,3.212,0.942,1.54,0.822
2022-01-21 14:30:00,0.999,5.748,8.204,2.023,6.212,0.573,2.836,0.788,1.277,0.696
2022-01-21 14:45:00,1.016,5.921,8.103,2.094,6.286,0.55,2.438,0.644,1.039,0.585
2022-01-21 15:00:00,1.008,6.02,7.896,2.198,6.432,0.547,1.949,0.496,0.78,0.463
2022-01-21 15:15:00,1.011,5.924,7.993,2.191,6.489,0.528,1.443,0.37,0.553,0.372
2022-01-21 15:30:00,1.019,5.952,7.729,2.219,6.581,0.494,1.059,0.284,0.392,0.294
2022-01-21 15:45:00,1.018,5.989,7.973,2.224,6.607,0.527,0.667,0.213,0.253,0.219
2022-01-21 16:00:00,1.014,6.018,7.93,2.223,6.84,0.491,0.287,0.14,0.143,0.141
2022-01-21 16:15:00,1.003,6.027,8.087,2.308,7.251,0.485,0.069,0.079,0.063,0.081
2022-01-21 16:30:00,1.001,5.726,8.444,2.442,7.612,0.494,0.006,0.032,0.019,0.035
2022-01-21 16:45:00,0.988,5.71,8.634,2.536,7.879,0.478,0,0.007,0.002,0.007
2022-01-21 17:00:00,1.004,5.718,8.769,2.666,8.279,0.484,0,0.001,0.001,0
2022-01-21 17:15:00,0.958,5.723,9.003,2.855,8.455,0.477,0,0,0,0
2022-01-21 17:30:00,0.95,5.651,9.172,2.959,8.908,0.473,0,0,0,0
2022-01-21 17:45:00,0.957,5.331,9.219,3.161,9.484,0.502,0,0,0,0
2022-01-21 18:00:00,0.962,5.318,9.006,3.339,10.06,0.518,0,0,0,0
2022-01-21 18:15:00,0.96,5.313,8.783,3.479,10.258,0.535,0,0,0,0
2022-01-21 18:30:00,0.982,5.306,8.69,3.654,10.377,0.524,0,0,0,0
2022-01-21 18:45:00,0.957,5.319,8.494,3.766,10.53,0.497,0,0,0,0
2022-01-21 19:00:00,0.931,5.32,8.474,3.855,10.786,0.522,0,0,0,0
2022-01-21 19:15:00,0.871,5.322,8.536,3.938,10.924,0.515,0,0,0,0
2022-01-21 19:30:00,0.859,5.316,8.634,3.987,11.415,0.514,0,0,0,0
2022-01-21 19:45:00,0.865,5.317,8.675,4.027,11.508,0.514,0,0,0,0
2022-01-21 20:00:00,0.859,5.314,8.78,4.04,11.66,0.539,0,0,0,0
2022-01-21 20:15:00,0.839,5.315,8.779,4.103,11.628,0.564,0,0,0,0
2022-01-21 20:30:00,0.813,5.315,8.773,4.122,11.657,0.605,0,0,0,0
2022-01-21 20:45:00,0.747,5.315,8.692,4.203,11.636,0.605,0,0,0,0
2022-01-21 21:00:00,0.666,5.315,8.92,4.284,11.658,0.617,0,0,0,0
2022-01-21 21:15:00,0.622,5.311,9.115,4.289,11.765,0.589,0,0,0,0
2022-01-21 21:30:00,0.596,5.298,9.1,4.296,11.605,0.588,0,0,0,0
2022-01-21 21:45:00,0.647,5.285,8.936,4.318,11.531,0.559,0,0,0,0
2022-01-21 22:00:00,0.649,5.255,9.049,4.264,10.941,0.566,0,0,0,0
2022-01-21 22:15:00,0.615,5.234,9.349,4.31,10.722,0.549,0,0,0,0
2022-01-21 22:30:00,0.666,5.25,9.428,4.322,10.655,0.527,0,0,0,0
2022-01-21 22:45:00,0.677,5.345,9.377,4.342,10.669,0.502,0,0,0,0
2022-01-21 23:00:00,0.624,5.333,9.595,4.384,10.518,0.483,0,0,0,0
2022-01-21 23:15:00,0.525,5.334,9.802,4.353,10.246,0.494,0,0,0,0
2022-01-21 23:30:00,0.531,5.32,9.854,4.341,9.989,0.511,0,0,0,0
2022-01-21 23:45:00,0.479,5.262,9.83,4.292,9.772,0.5,0,0,0,0
2022-01-22 00:00:00,0.454,5.247,9.8,4.319,9.649,0.525,0,0,0,0
2022-01-22 00:15:00,0.356,5.244,10.049,4.306,9.431,0.538,0,0,0,0
2022-01-22 00:30:00,0.382,5.25,10,4.277,9.168,0.559,0,0,0,0
2022-01-22 00:45:00,0.522,5.153,9.845,4.259,8.928,0.605,0,0,0,0
2022-01-22 01:00:00,0.513,5.33,9.738,4.158,8.823,0.596,0,0,0,0
2022-01-22 01:15:00,0.534,5.199,9.627,4.205,8.817,0.602,0,0,0,0
2022-01-22 01:30:00,0.491,5.212,9.686,4.247,8.862,0.614,0,0,0,0
2022-01-22 01:45:00,0.466,5.096,9.392,4.269,8.783,0.652,0,0,0,0
2022-01-22 02:00:00,0.556,5.093,9.069,4.201,8.764,0.658,0,0,0,0
2022-01-22 02:15:00,0.492,5.128,9.063,4.121,8.538,0.624,0,0,0,0
2022-01-22 02:30:00,0.448,5.021,8.824,4.05,8.522,0.612,0,0,0,0
2022-01-22 02:45:00,0.403,4.901,8.745,3.953,8.351,0.595,0,0,0,0
2022-01-22 03:00:00,0.36,4.646,8.658,4.004,8.23,0.617,0,0,0,0
2022-01-22 03:15:00,0.346,4.584,8.57,3.926,8.111,0.649,0,0,0,0
2022-01-22 03:30:00,0.317,4.658,8.485,3.883,7.932,0.649,0,0,0,0
2022-01-22 03:45:00,0.291,4.617,8.296,3.814,7.724,0.677,0,0,0,0
2022-01-22 04:00:00,0.282,4.492,8.232,3.78,7.514,0.697,0,0,0,0
2022-01-22 04:15:00,0.287,4.459,7.967,3.742,7.401,0.68,0,0,0,0
2022-01-22 04:30:00,0.287,4.091,7.697,3.701,7.288,0.676,0,0,0,0
2022-01-22 04:45:00,0.249,3.988,7.408,3.636,7.027,0.681,0,0,0,0
2022-01-22 05:00:00,0.225,3.871,7.131,3.525,6.817,0.667,0,0,0,0
2022-01-22 05:15:00,0.207,3.806,6.691,3.374,6.561,0.669,0,0,0,0
2022-01-22 05:30:00,0.196,3.94,6.391,3.275,6.495,0.634,0,0,0,0
2022-01-22 05:45:00,0.18,4.086,6.224,3.218,6.3,0.633,0,0,0,0
2022-01-22 06:00:00,0.154,4.189,6.021,3.233,6.286,0.621,0,0,0,0
2022-01-22 06:15:00,0.15,4.151,5.705,3.153,6.248,0.63,0,0,0,0
2022-01-22 06:30:00,0.14,4.228,5.398,3.1,6.007,0.625,0,0,0,0
2022-01-22 06:45:00,0.127,4.331,5.075,2.987,6.057,0.603,0,0,0,0
2022-01-22 07:00:00,0.123,4.301,4.727,2.946,6.015,0.567,0,0,0,0
2022-01-22 07:15:00,0.102,4.171,4.442,2.871,5.952,0.577,0,0,0,0
2022-01-22 07:30:00,0.07,3.836,4.211,2.785,5.897,0.565,0,0,0,0
2022-01-22 07:45:00,0.058,3.665,4.05,2.662,5.808,0.569,0,0,0,0
2022-01-22 08:00:00,0.049,3.591,3.72,2.533,5.775,0.555,0.009,0.001,0.015,0
2022-01-22 08:15:00,0.038,3.566,3.409,2.516,5.673,0.57,0.06,0.001,0.028,0
2022-01-22 08:30:00,0.045,3.564,3.138,2.477,5.573,0.541,0.186,0.01,0.043,0.006
2022-01-22 08:45:00,0.053,3.467,2.848,2.388,5.355,0.546,0.37,0.033,0.079,0.021
2022-01-22 09:00:00,0.045,3.408,2.523,2.34,5.238,0.527,0.545,0.072,0.138,0.043
2022-01-22 09:15:00,0.038,3.275,2.266,2.32,5.128,0.522,0.745,0.121,0.208,0.071
2022-01-22 09:30:00,0.03,3.055,1.971,2.332,5.105,0.535,0.922,0.176,0.282,0.103
2022-01-22 09:45:00,0.026,2.673,1.701,2.358,5.078,0.507,1.118,0.24,0.355,0.133
2022-01-22 10:00:00,0.019,2.653,1.535,2.402,5.171,0.523,1.333,0.302,0.441,0.168
2022-01-22 10:15:00,0.004,2.566,1.342,2.447,5.151,0.527,1.407,0.371,0.538,0.208
2022-01-22 10:30:00,0.002,2.369,1.185,2.371,5.138,0.495,1.525,0.443,0.639,0.255
2022-01-22 10:45:00,0.001,2.452,1.032,2.324,5.181,0.481,1.591,0.518,0.732,0.298
2022-01-22 11:00:00,0,2.484,0.978,2.293,5.175,0.495,1.73,0.571,0.811,0.35
2022-01-22 11:15:00,0,2.34,0.912,2.225,5.075,0.488,1.822,0.606,0.865,0.384
2022-01-22 11:30:00,0,2.179,0.879,2.249,5.211,0.462,1.975,0.621,0.916,0.411
2022-01-22 11:45:00,0,2.117,0.865,2.32,5.216,0.454,2.161,0.641,0.933,0.439
2022-01-22 12:00:00,0,2.116,0.81,2.319,5.254,0.434,2.174,0.655,0.972,0.466
2022-01-22 12:15:00,0,2.052,0.766,2.284,5.324,0.42,2.226,0.654,1.004,0.494
2022-01-22 12:30:00,0,1.973,0.752,2.195,5.297,0.419,2.208,0.623,0.993,0.502
2022-01-22 12:45:00,0,1.959,0.756,2.182,5.235,0.415,2.312,0.589,0.988,0.519
2022-01-22 13:00:00,0,2.002,0.799,2.226,5.192,0.434,2.353,0.56,0.948,0.526
2022-01-22 13:15:00,0,1.961,0.788,2.217,5.17,0.426,2.149,0.539,0.908,0.517
2022-01-22 13:30:00,0.003,1.879,0.769,2.153,5.226,0.398,2.117,0.501,0.871,0.474
2022-01-22 13:45:00,0.006,1.83,0.847,2.067,5.361,0.405,1.99,0.453,0.82,0.437
2022-01-22 14:00:00,0.015,1.798,0.836,2.018,5.448,0.404,1.729,0.41,0.761,0.405
2022-01-22 14:15:00,0.016,1.706,0.876,1.997,5.45,0.359,1.509,0.366,0.702,0.377
2022-01-22 14:30:00,0.013,1.682,0.918,1.986,5.631,0.387,1.315,0.319,0.636,0.331
2022-01-22 14:45:00,0.006,1.604,1.004,1.979,5.633,0.361,1.106,0.273,0.569,0.286
2022-01-22 15:00:00,0.003,1.701,1.029,1.92,5.589,0.324,0.858,0.227,0.491,0.244
2022-01-22 15:15:00,0.013,1.653,1.101,1.906,5.545,0.327,0.625,0.179,0.387,0.21
2022-01-22 15:30:00,0.015,1.513,1.11,1.887,5.595,0.301,0.448,0.133,0.291,0.162
2022-01-22 15:45:00,0.023,1.399,1.138,1.865,5.55,0.316,0.255,0.092,0.2,0.117
2022-01-22 16:00:00,0.033,1.385,1.187,1.89,5.593,0.307,0.112,0.054,0.119,0.081
2022-01-22 16:15:00,0.036,1.519,1.229,1.862,5.596,0.314,0.034,0.025,0.054,0.047
2022-01-22 16:30:00,0.034,1.657,1.365,1.843,5.43,0.308,0.004,0.008,0.017,0.023
2022-01-22 16:45:00,0.042,1.806,1.407,1.798,5.375,0.296,0,0.002,0.003,0.008
2022-01-22 17:00:00,0.05,1.803,1.526,1.804,5.251,0.286,0,0.001,0.001,0.001
2022-01-22 17:15:00,0.044,1.81,1.569,1.83,5.172,0.285,0,0,0,0
2022-01-22 17:30:00,0.043,1.731,1.669,1.812,5.152,0.267,0,0,0,0
2022-01-22 17:45:00,0.054,1.688,1.768,1.856,5.153,0.257,0,0,0,0
2022-01-22 18:00:00,0.059,1.68,1.973,1.861,5.179,0.243,0,0,0,0
2022-01-22 18:15:00,0.069,1.754,2.113,1.83,5.076,0.229,0,0,0,0
2022-01-22 18:30:00,0.073,1.65,2.229,1.751,4.917,0.219,0,0,0,0
2022-01-22 18:45:00,0.071,1.606,2.384,1.746,4.842,0.216,0,0,0,0
2022-01-22 19:00:00,0.081,1.506,2.452,1.696,4.746,0.225,0,0,0,0
2022-01-22 19:15:00,0.076,1.493,2.659,1.635,4.666,0.224,0,0,0,0
2022-01-22 19:30:00,0.066,1.495,2.77,1.602,4.608,0.227,0,0,0,0
2022-01-22 19:45:00,0.057,1.479,2.764,1.575,4.515,0.226,0,0,0,0
2022-01-22 20:00:00,0.062,1.311,2.829,1.632,4.503,0.237,0,0,0,0
2022-01-22 20:15:00,0.063,1.234,2.831,1.601,4.49,0.245,0,0,0,0
2022-01-22 20:30:00,0.048,1.286,2.892,1.538,4.427,0.232,0,0,0,0
2022-01-22 20:45:00,0.057,1.3,2.857,1.467,4.454,0.235,0,0,0,0
2022-01-22 21:00:00,0.073,1.34,2.828,1.415,4.392,0.223,0,0,0,0
2022-01-22 21:15:00,0.082,1.466,2.807,1.331,4.288,0.232,0,0,0,0
2022-01-22 21:30:00,0.073,1.688,2.927,1.287,4.253,0.23,0,0,0,0
2022-01-22 21:45:00,0.071,1.755,2.958,1.268,4.118,0.225,0,0,0,0
2022-01-22 22:00:00,0.051,1.768,2.999,1.273,4.051,0.204,0,0,0,0
2022-01-22 22:15:00,0.059,1.758,3.062,1.261,3.959,0.194,0,0,0,0
2022-01-22 22:30:00,0.036,1.782,3.083,1.17,3.944,0.187,0,0,0,0
2022-01-22 22:45:00,0.046,1.885,3.094,1.088,3.905,0.189,0,0,0,0
2022-01-22 23:00:00,0.046,1.981,3.009,1.028,3.93,0.166,0,0,0,0
2022-01-22 23:15:00,0.043,1.998,3.147,1.009,3.868,0.145,0,0,0,0
2022-01-22 23:30:00,0.069,2.066,3.088,0.976,3.81,0.14,0,0,0,0
2022-01-22 23:45:00,0.109,2.033,3.03,0.949,3.764,0.143,0,0,0,0
2022-01-23 00:00:00,0.13,1.861,3.023,0.897,3.738,0.155,0,0,0,0
2022-01-23 00:15:00,0.152,1.754,3.037,0.876,3.722,0.147,0,0,0,0
2022-01-23 00:30:00,0.136,1.701,3.049,0.868,3.761,0.128,0,0,0,0
2022-01-23 00:45:00,0.127,1.721,3.039,0.831,3.818,0.125,0,0,0,0
2022-01-23 01:00:00,0.129,1.746,3.069,0.778,3.843,0.126,0,0,0,0
2022-01-23 01:15:00,0.141,1.722,3.031,0.772,3.824,0.112,0,0,0,0
