"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind Amprion","Wind onshore Tennet","Wind Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2018-06-05T05:00:00.000Z,0.34,0.401,0.778,0.707,0.809,0,1.028,0.807,1.89,0
2018-06-05T06:00:00.000Z,0.273,0.306,0.701,0.456,0.526,0,1.282,1.603,3.591,0
2018-06-05T07:00:00.000Z,0.164,0.192,0.614,0.304,0.294,0,1.916,2.479,5.497,0
2018-06-05T08:00:00.000Z,0.19,0.042,0.518,0.232,0.193,0,2.549,3.324,7.116,0
2018-06-05T09:00:00.000Z,0.254,0.005,0.426,0.246,0.182,0,3.286,4.085,8.154,0
2018-06-05T10:00:00.000Z,0.219,0,0.443,0.32,0.225,0,4.23,4.593,8.834,0
2018-06-05T11:00:00.000Z,0.178,0,0.483,0.348,0.302,0,5.142,4.859,9.177,0
2018-06-05T12:00:00.000Z,0.145,0,0.559,0.327,0.49,0,5.686,5.107,9.183,0
2018-06-05T13:00:00.000Z,0.099,0.003,0.669,0.311,0.772,0,5.547,5.068,8.513,0
2018-06-05T14:00:00.000Z,0.082,0.009,0.82,0.388,1.033,0,5.025,4.613,7.208,0
2018-06-05T15:00:00.000Z,0.063,0.004,1.072,0.537,1.156,0,3.854,3.604,5.429,0
2018-06-05T16:00:00.000Z,0.048,0.011,1.19,0.723,1.255,0,2.341,2.257,3.337,0
2018-06-05T17:00:00.000Z,0.049,0.016,1.346,0.929,1.409,0,0.97,1.038,1.497,0
2018-06-05T18:00:00.000Z,0.054,0.011,1.572,1.046,1.54,0,0.299,0.308,0.395,0
2018-06-05T19:00:00.000Z,0.044,0.011,1.992,1.123,2.041,0,0.013,0.024,0.018,0
2018-06-05T20:00:00.000Z,0.08,0.009,2.688,1.323,2.391,0,0,0,0,0
2018-06-05T21:00:00.000Z,0.131,0.006,3.186,1.696,2.635,0,0,0,0,0
2018-06-05T22:00:00.000Z,0.196,0.011,3.518,1.815,2.998,0,0,0,0,0
2018-06-05T23:00:00.000Z,0.246,0.035,3.962,1.787,3.359,0,0,0,0,0
2018-06-06T00:00:00.000Z,0.248,0.066,4.315,1.732,3.672,0,0,0,0,0
2018-06-06T01:00:00.000Z,0.279,0.152,4.574,1.625,3.966,0,0,0,0,0
2018-06-06T02:00:00.000Z,0.322,0.233,4.765,1.553,3.993,0,0.002,0,0,0
2018-06-06T03:00:00.000Z,0.337,0.331,4.881,1.587,3.968,0,0.149,0.038,0.094,0
2018-06-06T04:00:00.000Z,0.327,0.482,4.329,1.48,3.606,0,0.728,0.431,0.811,0
2018-06-06T05:00:00.000Z,0.302,0.501,3.219,0.943,2.605,0,2.145,1.321,2.341,0
2018-06-06T06:00:00.000Z,0.206,0.454,3.187,0.405,1.566,0,3.794,2.646,4.502,0
2018-06-06T07:00:00.000Z,0.158,0.479,2.756,0.238,1.244,0,5.492,4.047,6.689,0
2018-06-06T08:00:00.000Z,0.109,0.427,2.712,0.247,1.359,0,6.702,5.163,8.414,0
2018-06-06T09:00:00.000Z,0.096,0.4,2.879,0.327,1.733,0,7.496,5.904,9.549,0
2018-06-06T10:00:00.000Z,0.077,0.507,3.352,0.428,2.214,0,7.931,6.251,9.903,0
2018-06-06T11:00:00.000Z,0.083,0.568,3.752,0.391,2.484,0,7.834,6.151,9.476,0
2018-06-06T12:00:00.000Z,0.09,0.627,3.914,0.334,2.309,0,7.483,5.691,8.82,0
2018-06-06T13:00:00.000Z,0.071,0.601,3.746,0.289,2.123,0,6.719,4.944,7.866,0
2018-06-06T14:00:00.000Z,0.057,0.716,3.674,0.268,1.983,0,5.564,4.116,6.271,0
2018-06-06T15:00:00.000Z,0.082,0.727,3.583,0.26,1.964,0,4.034,3.034,4.399,0
2018-06-06T16:00:00.000Z,0.081,0.722,3.616,0.286,2.019,0,2.336,1.899,2.499,0
2018-06-06T17:00:00.000Z,0.081,0.891,3.969,0.281,2.168,0,0.921,0.878,1.17,0
2018-06-06T18:00:00.000Z,0.079,1.409,4.353,0.343,2.52,0,0.319,0.281,0.32,0
2018-06-06T19:00:00.000Z,0.101,1.589,5.02,0.696,3.792,0,0.015,0.029,0.018,0
2018-06-06T20:00:00.000Z,0.131,1.902,5.962,0.993,4.85,0,0,0,0,0
2018-06-06T21:00:00.000Z,0.152,2.365,6.4,1.158,5.145,0,0,0,0,0
2018-06-06T22:00:00.000Z,0.15,2.403,5.924,1.156,5.08,0,0,0,0,0
2018-06-06T23:00:00.000Z,0.124,2.098,5.425,1.135,4.924,0,0,0,0,0
2018-06-07T00:00:00.000Z,0.12,1.656,5.128,1.33,4.528,0,0,0,0,0
2018-06-07T01:00:00.000Z,0.115,1.367,4.819,1.429,4.047,0,0,0,0,0
2018-06-07T02:00:00.000Z,0.12,1.077,4.235,1.532,3.56,0,0.003,0,0,0
2018-06-07T03:00:00.000Z,0.097,0.834,3.814,1.393,3.116,0,0.15,0.049,0.096,0
2018-06-07T04:00:00.000Z,0.092,0.645,3.242,1.182,2.759,0,0.73,0.441,0.765,0
2018-06-07T05:00:00.000Z,0.087,0.567,1.972,0.699,1.714,0,2.138,1.123,2.037,0
2018-06-07T06:00:00.000Z,0.1,0.475,1.477,0.256,0.84,0,3.783,2.076,3.962,0
2018-06-07T07:00:00.000Z,0.083,0.497,1.701,0.131,0.53,0,5.374,3.148,6.034,0
2018-06-07T08:00:00.000Z,0.082,0.389,2.097,0.114,0.716,0,6.565,3.899,7.553,0
2018-06-07T09:00:00.000Z,0.097,0.423,2.239,0.213,1.206,0,7.307,4.323,8.638,0
2018-06-07T10:00:00.000Z,0.111,0.388,2.269,0.339,1.032,0,7.662,4.693,9.267,0
2018-06-07T11:00:00.000Z,0.137,0.328,2.083,0.413,0.706,0,7.534,4.839,9.098,0
2018-06-07T12:00:00.000Z,0.145,0.235,1.8,0.359,0.512,0,7.055,4.694,8.304,0
2018-06-07T13:00:00.000Z,0.139,0.138,1.464,0.261,0.423,0,6.213,4.241,6.937,0
2018-06-07T14:00:00.000Z,0.146,0.084,1.111,0.296,0.525,0,5.067,3.296,5.149,0
2018-06-07T15:00:00.000Z,0.148,0.065,1.014,0.292,0.668,0,3.607,2.156,3.401,0
2018-06-07T16:00:00.000Z,0.149,0.052,1.174,0.383,0.734,0,2.032,1.29,1.882,0
2018-06-07T17:00:00.000Z,0.19,0.045,1.411,0.437,0.882,0,0.861,0.629,0.869,0
2018-06-07T18:00:00.000Z,0.225,0.047,1.942,0.575,1.1,0,0.249,0.194,0.255,0
2018-06-07T19:00:00.000Z,0.23,0.071,2.876,0.479,1.455,0,0.012,0.015,0.017,0
2018-06-07T20:00:00.000Z,0.225,0.105,3.944,0.454,1.6,0,0,0,0,0
2018-06-07T21:00:00.000Z,0.237,0.159,4.398,0.488,1.595,0,0,0,0,0
2018-06-07T22:00:00.000Z,0.214,0.086,4.355,0.431,1.361,0,0,0,0,0
2018-06-07T23:00:00.000Z,0.141,0.071,3.797,0.292,1.039,0,0,0,0,0
2018-06-08T00:00:00.000Z,0.118,0.051,2.875,0.276,0.781,0,0,0,0,0
2018-06-08T01:00:00.000Z,0.12,0.035,2.124,0.266,0.603,0,0,0,0,0
2018-06-08T02:00:00.000Z,0.105,0.057,1.519,0.33,0.54,0,0.003,0,0,0
2018-06-08T03:00:00.000Z,0.076,0.072,1.167,0.421,0.558,0,0.152,0.026,0.097,0
2018-06-08T04:00:00.000Z,0.05,0.12,0.845,0.38,0.648,0,0.732,0.306,0.748,0
2018-06-08T05:00:00.000Z,0.026,0.111,0.479,0.233,0.518,0,2.088,0.77,1.961,0
2018-06-08T06:00:00.000Z,0.029,0.091,0.109,0.153,0.261,0,3.608,1.382,3.664,0
2018-06-08T07:00:00.000Z,0.023,0.054,0.049,0.127,0.214,0,5.158,2.404,5.641,0
2018-06-08T08:00:00.000Z,0.012,0.055,0.128,0.107,0.352,0,6.193,3.234,7.38,0
2018-06-08T09:00:00.000Z,0.006,0.049,0.3,0.15,0.429,0,6.932,3.465,8.522,0
2018-06-08T10:00:00.000Z,0.013,0.039,0.423,0.235,0.389,0,7.138,3.663,8.902,0
2018-06-08T11:00:00.000Z,0.032,0.031,0.496,0.306,0.396,0,7.03,3.909,8.983,0
2018-06-08T12:00:00.000Z,0.054,0.025,0.442,0.413,0.555,0,6.632,3.755,8.447,0
2018-06-08T13:00:00.000Z,0.079,0.049,0.507,0.603,0.933,0,5.927,3.359,6.952,0
2018-06-08T14:00:00.000Z,0.106,0.09,0.601,0.68,1.487,0,4.824,3.038,5.147,0
2018-06-08T15:00:00.000Z,0.104,0.237,0.812,0.578,1.696,0,3.486,2.42,3.496,0
2018-06-08T16:00:00.000Z,0.079,0.377,1.169,0.589,1.973,0,2.007,1.531,2.196,0
2018-06-08T17:00:00.000Z,0.06,0.496,1.565,0.708,2.281,0,0.886,0.751,1.13,0
2018-06-08T18:00:00.000Z,0.069,0.521,2.09,0.671,2.08,0,0.293,0.26,0.335,0
2018-06-08T19:00:00.000Z,0.083,0.513,3.033,0.751,1.993,0,0.013,0.022,0.016,0
2018-06-08T20:00:00.000Z,0.101,0.47,4.052,0.727,2.039,0,0,0,0,0
2018-06-08T21:00:00.000Z,0.113,0.485,4.295,0.752,1.951,0,0,0,0,0
2018-06-08T22:00:00.000Z,0.106,0.39,3.769,0.709,1.699,0,0,0,0,0
2018-06-08T23:00:00.000Z,0.085,0.29,3.268,0.72,1.754,0,0,0,0,0
2018-06-09T00:00:00.000Z,0.083,0.248,2.813,0.709,1.68,0,0,0,0,0
2018-06-09T01:00:00.000Z,0.094,0.286,2.357,0.66,1.59,0,0,0,0,0
2018-06-09T02:00:00.000Z,0.117,0.414,1.869,0.505,1.455,0,0.003,0,0,0
2018-06-09T03:00:00.000Z,0.141,0.684,1.517,0.461,1.21,0,0.161,0.024,0.076,0
2018-06-09T04:00:00.000Z,0.171,0.793,1.176,0.439,0.989,0,0.707,0.341,0.693,0
2018-06-09T05:00:00.000Z,0.17,0.735,0.657,0.269,0.886,0,1.936,0.963,1.876,0
2018-06-09T06:00:00.000Z,0.157,0.515,0.222,0.139,0.754,0,3.163,1.839,3.42,0
2018-06-09T07:00:00.000Z,0.144,0.445,0.13,0.092,0.534,0,4.609,2.818,4.967,0
2018-06-09T08:00:00.000Z,0.114,0.394,0.159,0.077,0.517,0,5.721,3.861,6.318,0
2018-06-09T09:00:00.000Z,0.094,0.349,0.453,0.083,0.513,0,6.572,4.872,7.534,0
2018-06-09T10:00:00.000Z,0.076,0.307,0.771,0.08,0.582,0,7.11,5.548,7.926,0
2018-06-09T11:00:00.000Z,0.059,0.257,0.98,0.08,0.673,0,6.904,5.735,7.445,0
2018-06-09T12:00:00.000Z,0.066,0.227,1.049,0.134,0.74,0,6.195,5.327,6.797,0
2018-06-09T13:00:00.000Z,0.093,0.309,1.098,0.185,0.979,0,5.035,4.531,5.937,0
2018-06-09T14:00:00.000Z,0.158,0.331,1.154,0.23,1.269,0,3.981,3.597,4.268,0
2018-06-09T15:00:00.000Z,0.144,0.381,1.472,0.336,1.502,0,2.921,2.457,2.898,0
2018-06-09T16:00:00.000Z,0.134,0.49,2.058,0.432,1.625,0,1.648,1.475,1.902,0
2018-06-09T17:00:00.000Z,0.137,0.569,1.969,0.429,1.728,0,0.729,0.77,1.018,0
2018-06-09T18:00:00.000Z,0.138,0.515,1.816,0.533,1.956,0,0.225,0.292,0.284,0
2018-06-09T19:00:00.000Z,0.129,0.511,2.207,0.85,1.489,0,0.012,0.04,0.011,0
2018-06-09T20:00:00.000Z,0.077,0.508,2.48,0.869,1.195,0,0,0,0,0
2018-06-09T21:00:00.000Z,0.035,0.53,1.547,0.808,1.184,0,0,0,0,0
2018-06-09T22:00:00.000Z,0.013,0.587,1.067,0.601,1.205,0,0,0,0,0
2018-06-09T23:00:00.000Z,0.016,0.733,0.705,0.346,1.15,0,0,0,0,0
2018-06-10T00:00:00.000Z,0.024,0.837,0.554,0.367,1.136,0,0,0,0,0
2018-06-10T01:00:00.000Z,0.034,0.844,0.419,0.401,1.377,0,0,0,0,0
2018-06-10T02:00:00.000Z,0.054,0.923,0.397,0.347,1.472,0,0.003,0,0,0
2018-06-10T03:00:00.000Z,0.068,0.973,0.313,0.373,1.545,0,0.159,0.018,0.066,0
2018-06-10T04:00:00.000Z,0.069,0.926,0.255,0.433,1.75,0,0.622,0.262,0.582,0
2018-06-10T05:00:00.000Z,0.052,0.924,0.235,0.315,1.506,0,1.498,0.84,1.547,0
2018-06-10T06:00:00.000Z,0.04,0.773,0.123,0.142,1.464,0,2.616,1.675,2.861,0
2018-06-10T07:00:00.000Z,0.016,0.736,0.175,0.076,1.392,0,3.569,2.727,4.336,0
2018-06-10T08:00:00.000Z,0.002,0.825,0.271,0.064,1.418,0,4.231,3.719,5.858,0
2018-06-10T09:00:00.000Z,0.001,0.741,0.431,0.07,1.438,0,4.604,4.377,6.897,0
2018-06-10T10:00:00.000Z,0.001,0.587,0.638,0.088,0.981,0,4.791,4.618,7.508,0
2018-06-10T11:00:00.000Z,0.002,0.439,1.104,0.129,0.859,0,4.809,4.61,7.305,0
2018-06-10T12:00:00.000Z,0.003,0.486,2.144,0.18,1.09,0,4.663,4.553,6.803,0
2018-06-10T13:00:00.000Z,0.005,0.739,2.839,0.263,1.699,0,3.996,4.297,6.351,0
2018-06-10T14:00:00.000Z,0.011,1.129,3.302,0.359,2.308,0,3.308,3.528,5.773,0
2018-06-10T15:00:00.000Z,0.015,1.422,3.37,0.568,3.317,0,2.345,2.69,4.518,0
2018-06-10T16:00:00.000Z,0.029,1.504,2.409,0.667,3.69,0,1.147,1.692,2.703,0
2018-06-10T17:00:00.000Z,0.172,1.522,1.697,0.692,3.243,0,0.673,0.913,1.222,0
2018-06-10T18:00:00.000Z,0.135,1.544,1.198,0.744,2.537,0,0.236,0.292,0.346,0
2018-06-10T19:00:00.000Z,0.08,1.518,0.95,0.801,1.961,0,0.013,0.028,0.013,0
2018-06-10T20:00:00.000Z,0.107,1.317,1.204,0.798,1.817,0,0,0,0,0
2018-06-10T21:00:00.000Z,0.136,1.108,2.053,0.835,1.902,0,0,0,0,0
2018-06-10T22:00:00.000Z,0.28,1.102,2.527,0.767,2.258,0,0,0,0,0
2018-06-10T23:00:00.000Z,0.394,1.278,2.658,0.663,2.189,0,0,0,0,0
2018-06-11T00:00:00.000Z,0.386,1.441,2.713,0.592,2.086,0,0,0,0,0
2018-06-11T01:00:00.000Z,0.353,1.427,2.646,0.552,2.339,0,0,0,0,0
2018-06-11T02:00:00.000Z,0.333,1.673,2.375,0.694,2.197,0,0.002,0,0,0
2018-06-11T03:00:00.000Z,0.328,1.529,2.145,0.836,1.984,0,0.13,0.034,0.083,0
2018-06-11T04:00:00.000Z,0.273,1.483,1.664,0.775,2.075,0,0.496,0.376,0.729,0
2018-06-11T05:00:00.000Z,0.286,1.627,1.289,0.583,2.09,0,1.02,1.069,1.987,0
2018-06-11T06:00:00.000Z,0.296,1.725,1.136,0.441,2.282,0,1.718,1.996,3.702,0
2018-06-11T07:00:00.000Z,0.218,1.588,1.124,0.322,2.323,0,2.48,2.96,5.319,0
2018-06-11T08:00:00.000Z,0.294,1.348,0.968,0.315,2.307,0,3.302,4.004,6.637,0
2018-06-11T09:00:00.000Z,0.329,1.128,1.113,0.376,2.331,0,4.15,4.791,7.504,0
2018-06-11T10:00:00.000Z,0.308,0.986,1.257,0.494,2.524,0,5.103,5.189,8.083,0
2018-06-11T11:00:00.000Z,0.402,0.891,1.296,0.725,2.62,0,6.033,4.888,8.241,0
2018-06-11T12:00:00.000Z,0.462,1.056,1.466,1.018,2.854,0,6.12,4.268,7.304,0
2018-06-11T13:00:00.000Z,0.428,1.278,1.545,1.29,3.314,0,5.785,3.368,6.03,0
2018-06-11T14:00:00.000Z,0.458,1.551,1.395,1.248,3.581,0,4.799,2.215,4.631,0
2018-06-11T15:00:00.000Z,0.462,1.831,1.356,1.067,3.846,0,3.362,1.265,3.154,0
2018-06-11T16:00:00.000Z,0.468,1.816,1.277,0.88,4.003,0,1.881,0.766,1.65,0
2018-06-11T17:00:00.000Z,0.496,1.692,1.337,0.852,4.152,0,0.791,0.49,0.718,0
2018-06-11T18:00:00.000Z,0.534,1.994,1.475,0.928,4.292,0,0.257,0.21,0.221,0
2018-06-11T19:00:00.000Z,0.524,2.256,1.582,1.078,4.521,0,0.017,0.024,0.019,0
2018-06-11T20:00:00.000Z,0.513,2.285,2.013,1.193,4.097,0,0,0,0,0
2018-06-11T21:00:00.000Z,0.536,2.483,2.729,1.239,3.849,0,0,0,0,0
2018-06-11T22:00:00.000Z,0.508,2.428,3,1.255,3.84,0,0,0,0,0
2018-06-11T23:00:00.000Z,0.522,2.481,3.048,1.074,3.876,0,0,0,0,0
2018-06-12T00:00:00.000Z,0.514,2.579,2.777,0.937,3.717,0,0,0,0,0
2018-06-12T01:00:00.000Z,0.439,2.597,2.368,0.892,3.515,0,0,0,0,0
2018-06-12T02:00:00.000Z,0.373,2.862,2.25,0.896,3.402,0,0.002,0,0,0
2018-06-12T03:00:00.000Z,0.293,2.964,2.183,1.038,3.364,0,0.126,0.021,0.045,0
2018-06-12T04:00:00.000Z,0.287,2.938,1.864,1.095,3.536,0,0.464,0.252,0.446,0
2018-06-12T05:00:00.000Z,0.244,2.71,1.547,1.078,3.154,0,1.045,0.713,1.099,0
2018-06-12T06:00:00.000Z,0.212,2.523,1.535,1.11,3.216,0,1.646,1.304,1.948,0
2018-06-12T07:00:00.000Z,0.169,2.46,1.486,1.055,3.254,0,2.517,1.845,2.936,0
2018-06-12T08:00:00.000Z,0.142,2.302,1.301,0.872,3.065,0,3.42,2.398,4.088,0
2018-06-12T09:00:00.000Z,0.109,2.049,1.314,0.787,3.101,0,4.371,2.845,4.846,0
2018-06-12T10:00:00.000Z,0.079,1.923,1.323,0.793,3.062,0,4.855,3.03,5.367,0
2018-06-12T11:00:00.000Z,0.082,1.699,1.33,0.806,3.223,0,5.301,2.864,5.648,0
2018-06-12T12:00:00.000Z,0.093,1.704,1.434,0.94,3.45,0,5.139,2.486,5.328,0
2018-06-12T13:00:00.000Z,0.103,1.734,1.658,1.068,3.779,0,4.602,1.84,4.16,0
2018-06-12T14:00:00.000Z,0.117,1.958,1.781,1.312,3.9,0,3.719,1.448,3.041,0
2018-06-12T15:00:00.000Z,0.138,2.321,1.746,1.43,4.015,0,2.845,1.203,1.923,0
2018-06-12T16:00:00.000Z,0.14,2.774,1.671,1.601,3.792,0,1.605,0.809,1.243,0
2018-06-12T17:00:00.000Z,0.149,2.806,1.58,1.54,3.78,0,0.719,0.435,0.553,0
2018-06-12T18:00:00.000Z,0.143,2.949,1.5,1.391,3.605,0,0.199,0.143,0.16,0
2018-06-12T19:00:00.000Z,0.141,3.272,1.248,1.484,3.45,0,0.009,0.01,0.007,0
2018-06-12T20:00:00.000Z,0.122,3.359,1.201,1.623,3.133,0,0,0,0,0
2018-06-12T21:00:00.000Z,0.097,3.111,1.34,1.642,3.148,0,0,0,0,0
2018-06-12T22:00:00.000Z,0.091,3.11,1.23,1.551,3.249,0,0,0,0,0
2018-06-12T23:00:00.000Z,0.081,3.248,1.15,1.467,3.283,0,0,0,0,0
2018-06-13T00:00:00.000Z,0.088,3.233,1.167,1.32,3.501,0,0,0,0,0
2018-06-13T01:00:00.000Z,0.088,3.416,1.377,1.304,3.586,0,0,0,0,0
2018-06-13T02:00:00.000Z,0.099,3.597,1.487,1.386,3.799,0,0.002,0,0,0
2018-06-13T03:00:00.000Z,0.122,3.436,1.525,1.525,4.254,0,0.097,0.014,0.023,0
2018-06-13T04:00:00.000Z,0.125,2.834,1.417,1.458,4.6,0,0.345,0.21,0.278,0
2018-06-13T05:00:00.000Z,0.125,2.388,1.226,1.371,4.679,0,0.781,0.648,0.794,0
2018-06-13T06:00:00.000Z,0.104,2.167,1.365,1.341,4.55,0,1.525,1.17,1.488,0
2018-06-13T07:00:00.000Z,0.091,2.328,1.53,1.47,4.334,0,2.258,1.56,2.209,0
2018-06-13T08:00:00.000Z,0.111,2.168,1.613,1.418,4.214,0,2.562,1.617,2.693,0
2018-06-13T09:00:00.000Z,0.127,1.695,1.789,1.343,4.458,0,2.777,1.767,3.056,0
2018-06-13T10:00:00.000Z,0.181,1.898,1.968,1.247,4.469,0,2.791,2.185,3.37,0
2018-06-13T11:00:00.000Z,0.185,1.987,2.371,1.213,4.671,0,2.739,2.356,3.533,0
2018-06-13T12:00:00.000Z,0.226,1.865,2.47,1.268,5.135,0,2.562,2.34,3.34,0
2018-06-13T13:00:00.000Z,0.222,1.91,2.707,1.214,5.153,0,2.283,2.282,2.952,0
2018-06-13T14:00:00.000Z,0.177,1.795,2.829,1.101,4.923,0,1.863,2.099,2.523,0
2018-06-13T15:00:00.000Z,0.158,1.467,2.822,0.967,4.861,0,1.319,1.65,1.951,0
2018-06-13T16:00:00.000Z,0.136,1.393,2.635,0.745,4.573,0,0.805,1.181,1.333,0
2018-06-13T17:00:00.000Z,0.18,1.093,2.133,0.615,3.974,0,0.389,0.613,0.682,0
2018-06-13T18:00:00.000Z,0.327,0.874,1.758,0.37,2.626,0,0.115,0.234,0.216,0
2018-06-13T19:00:00.000Z,0.323,0.801,1.714,0.227,1.614,0,0.006,0.019,0.012,0
2018-06-13T20:00:00.000Z,0.384,0.765,1.633,0.141,1.215,0,0,0,0,0
2018-06-13T21:00:00.000Z,0.425,1.049,1.79,0.097,0.98,0,0,0,0,0
2018-06-13T22:00:00.000Z,0.355,1.724,1.75,0.058,0.916,0,0,0,0,0
2018-06-13T23:00:00.000Z,0.23,2.167,1.396,0.058,1.29,0,0,0,0,0
2018-06-14T00:00:00.000Z,0.197,2.215,1.22,0.112,1.605,0,0,0,0,0
2018-06-14T01:00:00.000Z,0.183,2.696,1.165,0.253,1.845,0,0,0,0,0
2018-06-14T02:00:00.000Z,0.154,3.294,1.274,0.488,2.083,0,0.003,0,0,0
2018-06-14T03:00:00.000Z,0.141,3.757,1.279,0.759,2.697,0,0.132,0.049,0.062,0
2018-06-14T04:00:00.000Z,0.137,3.671,0.837,0.81,3.2,0,0.542,0.433,0.582,0
2018-06-14T05:00:00.000Z,0.129,3.679,0.441,0.676,3.087,0,1.365,1.223,1.584,0
2018-06-14T06:00:00.000Z,0.105,3.663,0.314,0.473,3.301,0,2.545,2.465,3.047,0
2018-06-14T07:00:00.000Z,0.072,3.52,0.404,0.655,4.065,0,4.135,3.588,4.67,0
2018-06-14T08:00:00.000Z,0.103,3.332,0.375,0.979,4.391,0,5.09,4.144,5.651,0
2018-06-14T09:00:00.000Z,0.125,3.142,0.381,1.222,4.691,0,5.672,4.452,6.21,0
2018-06-14T10:00:00.000Z,0.136,3.172,0.371,1.323,5.319,0,6.445,4.709,6.815,0
2018-06-14T11:00:00.000Z,0.111,3.17,0.476,1.426,5.638,0,6.947,4.826,7.189,0
2018-06-14T12:00:00.000Z,0.094,3.168,0.569,1.353,5.745,0,6.963,4.78,7.117,0
2018-06-14T13:00:00.000Z,0.084,3.197,0.611,1.294,5.207,0,6.447,3.858,6.457,0
2018-06-14T14:00:00.000Z,0.051,3.431,0.718,1.118,4.654,0,5.394,2.747,5.345,0
2018-06-14T15:00:00.000Z,0.051,3.504,0.801,1.063,4.925,0,3.982,1.881,3.864,0
2018-06-14T16:00:00.000Z,0.051,3.498,0.865,1.006,5.011,0,2.341,1.108,2.325,0
2018-06-14T17:00:00.000Z,0.042,3.533,0.938,1.008,4.854,0,1.011,0.566,1.064,0
2018-06-14T18:00:00.000Z,0.066,3.315,0.97,0.98,4.544,0,0.312,0.205,0.289,0
2018-06-14T19:00:00.000Z,0.131,2.55,1.269,0.991,3.749,0,0.016,0.019,0.01,0
2018-06-14T20:00:00.000Z,0.207,2.069,1.751,0.906,3.101,0,0,0,0,0
2018-06-14T21:00:00.000Z,0.175,1.701,1.908,0.782,2.72,0,0,0,0,0
2018-06-14T22:00:00.000Z,0.154,1.36,1.894,0.611,2.311,0,0,0,0,0
2018-06-14T23:00:00.000Z,0.114,1.022,1.839,0.507,1.84,0,0,0,0,0
2018-06-15T00:00:00.000Z,0.202,0.699,1.594,0.337,1.491,0,0,0,0,0
2018-06-15T01:00:00.000Z,0.158,0.594,1.541,0.208,0.956,0,0,0,0,0
2018-06-15T02:00:00.000Z,0.132,0.589,1.201,0.17,0.587,0,0.002,0,0,0
2018-06-15T03:00:00.000Z,0.097,0.484,0.797,0.106,0.455,0,0.115,0.024,0.077,0
2018-06-15T04:00:00.000Z,0.082,0.308,0.439,0.053,0.297,0,0.541,0.299,0.646,0
2018-06-15T05:00:00.000Z,0.089,0.331,0.187,0.021,0.145,0,1.278,0.895,1.748,0
2018-06-15T06:00:00.000Z,0.068,0.303,0.116,0.005,0.131,0,2.193,1.775,3.347,0
2018-06-15T07:00:00.000Z,0.041,0.26,0.114,0.003,0.151,0,3.21,2.857,5.239,0
2018-06-15T08:00:00.000Z,0.039,0.279,0.083,0.009,0.192,0,4.083,3.823,6.77,0
2018-06-15T09:00:00.000Z,0.043,0.228,0.099,0.025,0.253,0,4.528,4.259,7.706,0
2018-06-15T10:00:00.000Z,0.031,0.19,0.187,0.046,0.353,0,4.672,4.559,8.077,0
2018-06-15T11:00:00.000Z,0.026,0.194,0.221,0.059,0.452,0,4.458,4.809,8.225,0
2018-06-15T12:00:00.000Z,0.026,0.179,0.223,0.078,0.528,0,4.341,4.821,7.944,0
2018-06-15T13:00:00.000Z,0.032,0.102,0.263,0.09,0.546,0,4.043,4.452,7.357,0
2018-06-15T14:00:00.000Z,0.023,0.052,0.305,0.101,0.519,0,3.432,3.731,6.195,0
2018-06-15T15:00:00.000Z,0.025,0.038,0.287,0.089,0.357,0,2.597,2.915,4.595,0
2018-06-15T16:00:00.000Z,0.027,0.057,0.285,0.072,0.261,0,1.524,1.895,2.932,0
2018-06-15T17:00:00.000Z,0.013,0.076,0.319,0.094,0.3,0,0.714,0.933,1.417,0
2018-06-15T18:00:00.000Z,0.011,0.164,0.332,0.089,0.432,0,0.219,0.327,0.398,0
2018-06-15T19:00:00.000Z,0.005,0.148,0.419,0.127,0.638,0,0.013,0.036,0.021,0
2018-06-15T20:00:00.000Z,0,0.105,0.489,0.219,0.983,0,0,0,0,0
2018-06-15T21:00:00.000Z,0,0.095,0.552,0.302,1.517,0,0,0,0,0
2018-06-15T22:00:00.000Z,0,0.059,0.707,0.306,1.693,0,0,0,0,0
2018-06-15T23:00:00.000Z,0.006,0.051,0.837,0.333,1.593,0,0,0,0,0
2018-06-16T00:00:00.000Z,0.012,0.081,0.794,0.384,1.569,0,0,0,0,0
2018-06-16T01:00:00.000Z,0.005,0.125,0.699,0.375,1.597,0,0,0,0,0
2018-06-16T02:00:00.000Z,0,0.134,0.628,0.355,1.625,0,0.003,0,0,0
2018-06-16T03:00:00.000Z,0,0.179,0.551,0.356,1.744,0,0.137,0.037,0.093,0
2018-06-16T04:00:00.000Z,0,0.201,0.433,0.373,1.702,0,0.527,0.422,0.774,0
2018-06-16T05:00:00.000Z,0.001,0.326,0.334,0.388,1.283,0,1.28,1.166,2.112,0
2018-06-16T06:00:00.000Z,0.002,0.318,0.16,0.203,0.779,0,2.257,2.196,3.935,0
2018-06-16T07:00:00.000Z,0.007,0.215,0.185,0.129,0.592,0,3.477,3.325,5.863,0
2018-06-16T08:00:00.000Z,0.029,0.165,0.328,0.191,0.701,0,4.631,4.333,7.359,0
2018-06-16T09:00:00.000Z,0.071,0.106,0.492,0.341,0.943,0,5.449,4.898,7.885,0
2018-06-16T10:00:00.000Z,0.129,0.098,0.666,0.501,1.327,0,5.604,5.063,7.88,0
